EmployeeId,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,SalaryCategory,PromotionCategory,AgeGroup,DistanceCategory,OverTime_Numeric,Income_Level,Satisfaction_Index,Career_Progress,Stability_Factor,Work_Life_Balance_Impact,Distance_Strain,Promotion_Expectation,Experience_vs_Tenure,Loyalty_Index,Cluster,Cluster_Label,Dim1,Dim2
709,35,0.0,Travel_Rarely,1349,Research & Development,7,2,Life Sciences,1,3,Male,63,2,1,Laboratory Technician,4,Married,2690,7713,1,Y,No,18,3,4,80,1,1,5,2,1,0,0,1,Rendah (< 5000),Baru Dipromosikan,30-39,6-10 km,0,2690.0,3.25,1.0,0.5,2,3.333333333333333,0.5,0.0,2.0,0,Risiko Sedang,-0.6090234076207606,0.5511240903998479
710,29,0.0,Travel_Rarely,332,Human Resources,17,3,Other,1,2,Male,51,2,3,Human Resources,1,Single,7988,9769,1,Y,No,13,3,1,80,0,10,3,2,10,9,0,9,Sedang (5000-10000),Baru Dipromosikan,< 30,11-20 km,0,2662.6666666666665,1.5,3.0,5.0,2,8.095238095238095,0.2727272727272727,0.0,5.0,0,Risiko Sedang,-0.46914489580481383,0.26340210566582056
711,46,0.0,Travel_Rarely,563,Sales,1,4,Life Sciences,1,4,Male,56,4,4,Manager,1,Single,17567,3156,1,Y,No,15,3,2,80,0,27,5,1,26,0,0,12,Sangat Tinggi (>15000),Baru Dipromosikan,40-49,0-5 km,0,4391.75,2.0,4.0,13.0,1,0.9090909090909091,0.14285714285714285,0.03571428571428571,13.0,0,Risiko Sedang,1.3724979496167171,-1.0524461591046188
712,38,0.0,Travel_Frequently,653,Research & Development,29,5,Life Sciences,1,4,Female,50,3,2,Laboratory Technician,4,Single,2406,5456,1,Y,No,11,3,4,80,0,10,2,3,10,3,9,9,Rendah (< 5000),> 5 Tahun,30-39,21-30 km,0,1203.0,3.75,0.2,5.0,3,9.35483870967742,0.18181818181818182,0.0,20.0,0,Risiko Sedang,-0.023074403512390835,-0.6131507853697307
713,41,0.0,Travel_Rarely,465,Research & Development,14,3,Life Sciences,1,1,Male,56,3,1,Research Scientist,3,Divorced,2451,4609,4,Y,No,12,3,1,80,1,13,2,3,9,8,1,8,Rendah (< 5000),1-2 Tahun,40-49,11-20 km,0,2451.0,2.0,0.5,1.8,3,4.516129032258064,0.07142857142857142,0.2857142857142857,5.4,0,Risiko Sedang,-0.5259108502744286,0.2257905180171247
714,27,0.0,Travel_Frequently,1337,Human Resources,22,3,Human Resources,1,1,Female,58,2,1,Human Resources,2,Married,2863,19555,1,Y,No,12,3,1,80,0,1,2,3,1,0,0,0,Rendah (< 5000),Baru Dipromosikan,< 30,21-30 km,0,2863.0,1.75,1.0,0.5,3,7.096774193548387,0.5,0.0,1.0,0,Risiko Sedang,-0.6211050250465674,0.573054056467637
715,40,0.0,Non-Travel,663,Research & Development,9,4,Other,1,3,Male,81,3,2,Laboratory Technician,3,Divorced,3975,23099,3,Y,No,11,3,3,80,2,11,2,4,8,7,0,7,Rendah (< 5000),Baru Dipromosikan,40-49,6-10 km,0,1987.5,3.25,2.0,2.0,4,2.1951219512195124,0.16666666666666666,0.25,6.0,0,Risiko Sedang,-0.5243627087392265,0.33000341719147697
716,37,0.0,Travel_Rarely,674,Research & Development,13,3,Medical,1,1,Male,47,3,2,Research Scientist,4,Married,4285,3031,1,Y,No,17,3,1,80,0,10,2,3,10,8,3,7,Rendah (< 5000),3-5 Tahun,30-39,11-20 km,0,2142.5,2.25,0.5,5.0,3,4.193548387096774,0.18181818181818182,0.0,20.0,0,Risiko Sedang,-0.16603274717978622,-0.003760216759201448
717,39,0.0,Non-Travel,1251,Sales,21,4,Life Sciences,1,1,Female,32,1,2,Sales Executive,3,Married,5736,3987,6,Y,No,19,3,3,80,1,10,1,3,3,2,1,2,Sedang (5000-10000),1-2 Tahun,30-39,21-30 km,0,2868.0,2.5,1.0,0.42857142857142855,3,6.774193548387097,0.18181818181818182,0.6363636363636364,1.2857142857142858,0,Risiko Sedang,-0.5853412494716442,0.3544323490262083
718,31,0.0,Non-Travel,587,Sales,2,4,Life Sciences,1,4,Female,57,3,3,Sales Executive,3,Divorced,9852,8935,1,Y,Yes,19,3,1,80,1,10,5,2,10,8,9,6,Sedang (5000-10000),> 5 Tahun,30-39,0-5 km,1,3284.0,2.5,0.3,5.0,0,0.9523809523809523,0.2727272727272727,0.0,15.0,0,Risiko Sedang,-0.09477536460902707,-0.7881235253307672
719,34,0.0,Travel_Rarely,971,Sales,1,3,Technical Degree,1,4,Male,64,2,3,Sales Executive,3,Married,7083,12288,1,Y,Yes,14,3,4,80,0,10,3,3,10,9,8,6,Sedang (5000-10000),> 5 Tahun,30-39,0-5 km,1,2361.0,3.5,0.3333333333333333,5.0,0,0.3225806451612903,0.2727272727272727,0.0,15.0,0,Risiko Sedang,-0.14641663849355,-0.5288791442239501
720,50,0.0,Travel_Frequently,809,Sales,12,3,Marketing,1,3,Female,77,3,3,Sales Executive,4,Single,9208,6645,4,Y,No,11,3,4,80,0,16,3,3,2,2,2,1,Sedang (5000-10000),1-2 Tahun,50+,11-20 km,0,3069.3333333333335,3.5,1.0,0.4,3,3.8709677419354835,0.17647058823529413,0.8235294117647058,1.6,0,Risiko Sedang,-0.5576940509573244,0.22409983136306966
721,51,0.0,Travel_Rarely,770,Human Resources,5,3,Life Sciences,1,3,Male,84,3,4,Manager,2,Divorced,14026,17588,1,Y,Yes,11,3,2,80,1,33,2,3,33,9,0,10,Tinggi (10000-15000),Baru Dipromosikan,50+,0-5 km,1,3506.5,2.5,4.0,16.5,0,1.6129032258064515,0.11764705882352941,0.0,33.0,0,Risiko Sedang,4.814242729174326,-1.1131767621986917
722,31,0.0,Travel_Frequently,798,Research & Development,7,2,Life Sciences,1,3,Female,48,2,3,Manufacturing Director,3,Married,8943,14034,1,Y,No,24,4,1,80,1,10,2,3,10,9,8,9,Sedang (5000-10000),> 5 Tahun,30-39,6-10 km,0,2981.0,2.5,0.3333333333333333,5.0,3,2.258064516129032,0.2727272727272727,0.0,15.0,0,Risiko Sedang,-0.14970903935714708,-0.5761627334559543
723,45,0.0,Travel_Rarely,194,Research & Development,9,3,Life Sciences,1,2,Male,60,3,2,Laboratory Technician,2,Divorced,2348,10901,8,Y,No,18,3,3,80,1,20,2,1,17,9,0,15,Rendah (< 5000),Baru Dipromosikan,40-49,6-10 km,0,1174.0,2.0,2.0,1.8888888888888888,1,8.181818181818182,0.09523809523809523,0.14285714285714285,3.7777777777777777,0,Risiko Sedang,-0.45735345883124573,0.1280706212590636
724,52,0.0,Non-Travel,715,Research & Development,19,4,Medical,1,4,Male,41,3,1,Research Scientist,4,Married,4258,26589,0,Y,No,18,3,1,80,1,5,3,3,4,3,1,2,Rendah (< 5000),1-2 Tahun,50+,11-20 km,0,4258.0,3.0,0.5,4.0,3,6.129032258064516,0.16666666666666666,0.16666666666666666,16.0,0,Risiko Sedang,-0.38037338691819256,0.22419558555477248
725,58,1.0,Travel_Rarely,147,Research & Development,23,4,Medical,1,4,Female,94,3,3,Healthcare Representative,4,Married,10312,3465,1,Y,No,12,3,4,80,1,40,3,2,40,10,15,6,Tinggi (10000-15000),> 5 Tahun,50+,21-30 km,0,3437.3333333333335,3.5,0.1875,20.0,2,10.952380952380953,0.07317073170731707,0.0,80.0,1,Risiko Tinggi,22.412818198233303,-9.9148736942918
726,30,1.0,Travel_Rarely,1005,Research & Development,3,3,Technical Degree,1,4,Female,88,3,1,Research Scientist,1,Single,2657,8556,5,Y,Yes,11,3,3,80,0,8,5,3,5,2,0,4,Rendah (< 5000),Baru Dipromosikan,30-39,0-5 km,1,2657.0,2.75,1.0,0.8333333333333334,0,0.9677419354838709,0.1111111111111111,0.3333333333333333,0.8333333333333334,0,Risiko Sedang,-0.587124183286524,0.3953437382846635
727,39,0.0,Travel_Rarely,1089,Research & Development,6,3,Life Sciences,1,2,Female,32,3,3,Manufacturing Director,2,Single,8376,9150,4,Y,No,18,3,4,80,0,9,3,3,2,0,2,2,Sedang (5000-10000),1-2 Tahun,30-39,6-10 km,0,2792.0,2.75,1.0,0.4,3,1.9354838709677418,0.3,0.7,0.8,0,Risiko Sedang,-0.5837645463892873,0.3320967829661322
728,29,0.0,Travel_Rarely,1210,Sales,2,3,Medical,1,1,Male,78,2,2,Sales Executive,2,Married,6644,3687,2,Y,No,19,3,2,80,2,10,2,3,0,0,0,0,Sedang (5000-10000),Baru Dipromosikan,< 30,0-5 km,0,3322.0,2.0,2.0,0.0,3,0.6451612903225806,0.18181818181818182,0.9090909090909091,0.0,0,Risiko Sedang,-0.602534034950115,0.43885519089396524
729,44,0.0,Travel_Rarely,477,Research & Development,7,4,Medical,1,1,Female,42,2,3,Healthcare Representative,4,Married,10248,2094,3,Y,No,14,3,4,80,1,24,4,3,22,6,5,17,Tinggi (10000-15000),3-5 Tahun,40-49,6-10 km,0,3416.0,3.0,0.5,5.5,3,2.258064516129032,0.12,0.08,22.0,0,Risiko Sedang,0.740108351918068,-1.2998257117070149
730,36,0.0,Travel_Frequently,1195,Research & Development,11,3,Life Sciences,1,2,Male,95,2,2,Manufacturing Director,2,Single,6499,22656,1,Y,No,13,3,3,80,0,6,3,3,6,5,0,3,Sedang (5000-10000),Baru Dipromosikan,30-39,11-20 km,0,3249.5,2.5,2.0,3.0,3,3.5483870967741935,0.2857142857142857,0.0,6.0,0,Risiko Sedang,-0.5310818726296719,0.3482268180435848
731,34,0.0,Travel_Rarely,790,Sales,24,4,Medical,1,1,Female,40,2,2,Sales Executive,2,Single,4599,7815,0,Y,Yes,23,4,3,80,0,16,2,4,15,9,10,10,Rendah (< 5000),> 5 Tahun,30-39,21-30 km,1,2299.5,2.5,0.18181818181818182,15.0,0,5.853658536585367,0.11764705882352941,0.058823529411764705,30.0,0,Risiko Sedang,1.8635726013321827,-1.9975227665755664
732,31,0.0,Travel_Frequently,163,Research & Development,24,1,Technical Degree,1,4,Female,30,3,2,Manufacturing Director,4,Single,5238,6670,2,Y,No,20,4,4,80,0,9,3,2,5,4,1,4,Sedang (5000-10000),1-2 Tahun,30-39,21-30 km,0,2619.0,3.5,1.0,1.6666666666666667,2,11.428571428571429,0.2,0.4,6.666666666666667,0,Risiko Sedang,-0.5361706932614941,0.3170454178876065
733,31,0.0,Travel_Rarely,408,Research & Development,9,4,Life Sciences,1,3,Male,42,2,1,Research Scientist,2,Single,2657,7551,0,Y,Yes,16,3,4,80,0,3,5,3,2,2,2,2,Rendah (< 5000),1-2 Tahun,30-39,6-10 km,1,2657.0,3.0,0.3333333333333333,2.0,0,2.903225806451613,0.25,0.25,4.0,0,Risiko Sedang,-0.581769347846217,0.39215340207960253
734,21,0.0,Travel_Rarely,984,Research & Development,1,1,Technical Degree,1,4,Female,70,2,1,Research Scientist,2,Single,2070,25326,1,Y,Yes,11,3,3,80,0,2,6,4,2,2,2,2,Rendah (< 5000),1-2 Tahun,< 30,0-5 km,1,2070.0,3.25,0.3333333333333333,1.0,0,0.24390243902439027,0.3333333333333333,0.0,2.0,0,Risiko Sedang,-0.5974239519968874,0.46070031869430134
735,36,0.0,Travel_Frequently,1467,Sales,11,2,Technical Degree,1,2,Female,92,3,3,Sales Executive,4,Married,9738,22952,0,Y,No,14,3,3,80,1,10,6,3,9,7,2,8,Sedang (5000-10000),1-2 Tahun,30-39,11-20 km,0,3246.0,3.0,1.0,9.0,3,3.5483870967741935,0.2727272727272727,0.09090909090909091,36.0,0,Risiko Sedang,0.9247883127144112,0.06261644744656616
736,25,0.0,Travel_Rarely,685,Research & Development,1,3,Life Sciences,1,1,Female,62,3,2,Manufacturing Director,3,Married,4898,7505,0,Y,No,12,3,4,80,2,5,3,3,4,2,1,2,Rendah (< 5000),1-2 Tahun,< 30,0-5 km,0,2449.0,2.75,1.0,4.0,3,0.3225806451612903,0.3333333333333333,0.16666666666666666,12.0,0,Risiko Sedang,-0.49532429119282656,0.3664070403651432
737,46,0.0,Non-Travel,1144,Research & Development,7,4,Medical,1,3,Female,30,3,2,Manufacturing Director,3,Married,5258,16044,2,Y,No,14,3,3,80,0,7,2,4,1,0,0,0,Sedang (5000-10000),Baru Dipromosikan,40-49,6-10 km,0,2629.0,3.25,2.0,0.3333333333333333,4,1.707317073170732,0.25,0.75,1.0,0,Risiko Sedang,-0.5932430672326554,0.4362823918887356
738,29,0.0,Travel_Rarely,738,Research & Development,9,5,Other,1,2,Male,30,2,1,Laboratory Technician,4,Single,3983,7621,0,Y,No,17,3,3,80,0,4,2,3,3,2,2,2,Rendah (< 5000),1-2 Tahun,< 30,6-10 km,0,3983.0,3.0,0.3333333333333333,3.0,3,2.903225806451613,0.2,0.2,12.0,0,Risiko Sedang,-0.4976951780556643,0.28526772724193944
739,44,1.0,Travel_Frequently,920,Research & Development,24,3,Life Sciences,1,4,Male,43,3,1,Laboratory Technician,3,Divorced,3161,19920,3,Y,Yes,22,4,4,80,1,19,0,1,1,0,0,0,Rendah (< 5000),Baru Dipromosikan,40-49,21-30 km,1,3161.0,3.0,1.0,0.25,0,21.818181818181817,0.05,0.9,0.75,0,Risiko Sedang,-0.6013251505315512,0.3972558934398947
740,26,0.0,Travel_Rarely,933,Sales,1,3,Life Sciences,1,3,Male,57,3,2,Sales Executive,3,Married,5296,20156,1,Y,No,17,3,2,80,1,8,3,3,8,7,7,7,Sedang (5000-10000),> 5 Tahun,< 30,0-5 km,0,2648.0,2.75,0.25,4.0,3,0.3225806451612903,0.2222222222222222,0.0,12.0,0,Risiko Sedang,-0.36655577626130786,-0.15194335251089858
741,55,0.0,Non-Travel,444,Research & Development,2,1,Medical,1,3,Male,40,2,4,Manager,1,Single,16756,17323,7,Y,No,15,3,2,80,0,31,3,4,9,7,6,2,Sangat Tinggi (>15000),> 5 Tahun,50+,0-5 km,0,4189.0,2.5,0.5714285714285714,1.125,4,0.48780487804878053,0.125,0.6875,1.125,0,Risiko Sedang,-0.36461623390965164,-0.7733354873012301
742,47,0.0,Travel_Frequently,1093,Sales,9,3,Life Sciences,1,3,Male,82,1,4,Sales Executive,3,Married,12936,24164,7,Y,No,11,3,3,80,0,25,3,1,23,5,14,10,Tinggi (10000-15000),> 5 Tahun,40-49,6-10 km,0,3234.0,2.5,0.26666666666666666,2.875,1,8.181818181818182,0.15384615384615385,0.07692307692307693,8.625,0,Risiko Sedang,0.40596053368940616,-3.232603606091111
743,35,0.0,Travel_Rarely,464,Research & Development,4,2,Other,1,3,Male,75,3,1,Laboratory Technician,4,Divorced,1951,10910,1,Y,No,12,3,3,80,1,1,3,3,1,0,0,0,Rendah (< 5000),Baru Dipromosikan,30-39,0-5 km,0,1951.0,3.25,1.0,0.5,3,1.2903225806451613,0.5,0.0,2.0,0,Risiko Sedang,-0.6078495649722977,0.5531622883981223
744,29,0.0,Travel_Rarely,1092,Research & Development,1,4,Medical,1,1,Male,36,3,1,Research Scientist,4,Married,4787,26124,9,Y,Yes,14,3,2,80,3,4,3,4,2,2,2,2,Rendah (< 5000),1-2 Tahun,< 30,0-5 km,1,4787.0,2.75,0.3333333333333333,0.2,0,0.24390243902439027,0.2,0.4,0.8,0,Risiko Sedang,-0.5876875427326773,0.3584867189940284
745,29,1.0,Travel_Frequently,337,Research & Development,14,1,Other,1,3,Female,84,3,3,Healthcare Representative,4,Single,7553,22930,0,Y,Yes,12,3,1,80,0,9,1,3,8,7,7,7,Sedang (5000-10000),> 5 Tahun,< 30,11-20 km,1,2517.6666666666665,2.75,0.375,8.0,0,4.516129032258064,0.3,0.1,32.0,0,Risiko Sedang,0.6022359849399798,-0.5727467719698492
746,34,0.0,Travel_Rarely,1480,Sales,4,3,Life Sciences,1,3,Male,64,3,3,Sales Executive,4,Married,9713,24444,2,Y,Yes,13,3,4,80,3,9,3,3,5,3,1,0,Sedang (5000-10000),1-2 Tahun,30-39,0-5 km,1,3237.6666666666665,3.5,1.5,1.6666666666666667,0,1.2903225806451613,0.3,0.4,6.666666666666667,0,Risiko Sedang,-0.5179025886223602,0.2770649118927839
747,32,0.0,Travel_Rarely,498,Research & Development,3,4,Medical,1,3,Female,93,3,2,Manufacturing Director,1,Married,6725,13554,1,Y,No,12,3,3,80,1,8,2,4,8,7,6,3,Sedang (5000-10000),> 5 Tahun,30-39,0-5 km,0,3362.5,2.75,0.2857142857142857,4.0,4,0.7317073170731708,0.2222222222222222,0.0,4.0,0,Risiko Sedang,-0.46643103346350745,-0.08045323183571562
748,41,1.0,Travel_Rarely,1356,Sales,20,2,Marketing,1,2,Female,70,3,1,Sales Representative,2,Single,3140,21728,1,Y,Yes,22,4,4,80,0,4,5,2,4,3,0,2,Rendah (< 5000),Baru Dipromosikan,40-49,11-20 km,1,3140.0,2.5,1.0,2.0,0,9.523809523809524,0.2,0.0,4.0,0,Risiko Sedang,-0.5762924327890768,0.39890887507546124
749,28,1.0,Travel_Rarely,890,Research & Development,2,4,Medical,1,3,Male,46,3,1,Research Scientist,3,Single,4382,16374,6,Y,No,17,3,4,80,0,5,3,2,2,2,2,1,Rendah (< 5000),1-2 Tahun,< 30,0-5 km,0,4382.0,3.0,0.3333333333333333,0.2857142857142857,2,0.9523809523809523,0.16666666666666666,0.5,0.8571428571428571,0,Risiko Sedang,-0.5872314522615565,0.3596743788490555
750,35,0.0,Travel_Frequently,482,Research & Development,4,4,Life Sciences,1,3,Male,87,3,2,Research Scientist,3,Single,4249,2690,1,Y,Yes,11,3,2,80,0,9,3,3,9,6,1,1,Rendah (< 5000),1-2 Tahun,30-39,0-5 km,1,2124.5,2.75,1.0,4.5,0,1.2903225806451613,0.2,0.0,13.5,0,Risiko Sedang,-0.37157771555240104,0.21364504406530754
751,29,0.0,Travel_Frequently,995,Research & Development,2,1,Life Sciences,1,1,Male,87,3,2,Healthcare Representative,4,Divorced,8853,24483,1,Y,No,19,3,4,80,1,6,0,4,6,4,1,3,Sedang (5000-10000),1-2 Tahun,< 30,0-5 km,0,4426.5,3.25,1.0,3.0,4,0.48780487804878053,0.2857142857142857,0.0,12.0,0,Risiko Sedang,-0.44439545848286266,0.23071768407489643
752,28,0.0,Travel_Frequently,791,Research & Development,1,4,Medical,1,4,Male,44,3,1,Laboratory Technician,3,Single,2154,6842,0,Y,Yes,11,3,3,80,0,5,2,2,4,2,0,2,Rendah (< 5000),Baru Dipromosikan,< 30,0-5 km,1,2154.0,3.0,1.0,4.0,0,0.47619047619047616,0.16666666666666666,0.16666666666666666,12.0,0,Risiko Sedang,-0.5003165118380817,0.40418181870014264
753,45,0.0,Travel_Frequently,1199,Research & Development,7,4,Life Sciences,1,1,Male,77,4,2,Manufacturing Director,3,Married,6434,5118,4,Y,No,17,3,4,80,1,9,1,3,3,2,0,2,Sedang (5000-10000),Baru Dipromosikan,40-49,6-10 km,0,3217.0,2.75,2.0,0.6,3,2.258064516129032,0.2,0.6,1.8,0,Risiko Sedang,-0.581527659612746,0.3841164699018864
754,42,0.0,Travel_Rarely,933,Research & Development,29,3,Life Sciences,1,2,Male,98,3,2,Manufacturing Director,2,Married,4434,11806,1,Y,No,13,3,4,80,1,10,3,2,9,8,7,8,Rendah (< 5000),> 5 Tahun,40-49,21-30 km,0,2217.0,2.5,0.25,4.5,2,13.809523809523808,0.18181818181818182,0.09090909090909091,9.0,0,Risiko Sedang,-0.33937232611202994,-0.34481234625088364
755,29,0.0,Non-Travel,746,Sales,2,3,Life Sciences,1,4,Male,61,3,2,Sales Executive,3,Married,4649,16928,1,Y,No,14,3,1,80,1,4,3,2,4,3,0,2,Rendah (< 5000),Baru Dipromosikan,< 30,0-5 km,0,2324.5,2.5,2.0,2.0,2,0.9523809523809523,0.4,0.0,6.0,0,Risiko Sedang,-0.5732253182405429,0.46741101556239883
756,26,0.0,Travel_Rarely,583,Research & Development,4,2,Life Sciences,1,3,Male,53,3,1,Research Scientist,4,Single,2875,9973,1,Y,Yes,20,4,2,80,0,8,2,2,8,5,2,2,Rendah (< 5000),1-2 Tahun,< 30,0-5 km,1,2875.0,2.75,0.3333333333333333,4.0,0,1.9047619047619047,0.1111111111111111,0.0,16.0,0,Risiko Sedang,-0.3606951769029864,0.17896007629528782
757,59,0.0,Travel_Rarely,1435,Sales,25,3,Life Sciences,1,1,Female,99,3,3,Sales Executive,1,Single,7637,2354,7,Y,No,11,3,4,80,0,28,3,2,21,16,7,9,Sedang (5000-10000),> 5 Tahun,50+,21-30 km,0,2545.6666666666665,2.0,0.375,2.625,2,11.904761904761905,0.10344827586206896,0.2413793103448276,2.625,0,Risiko Sedang,-0.13845686647669328,-1.3564029213402398
758,31,0.0,Travel_Rarely,670,Research & Development,26,1,Life Sciences,1,1,Male,31,3,1,Research Scientist,3,Divorced,2911,15170,1,Y,No,17,3,4,80,1,5,1,2,5,2,4,3,Rendah (< 5000),3-5 Tahun,30-39,21-30 km,0,2911.0,2.5,0.2,2.5,2,12.38095238095238,0.16666666666666666,0.0,7.5,0,Risiko Sedang,-0.5209277798341948,0.18474796931015167
759,18,0.0,Non-Travel,1431,Research & Development,14,3,Medical,1,2,Female,33,3,1,Research Scientist,3,Single,1514,8018,1,Y,No,16,3,3,80,0,0,4,1,0,0,0,0,Rendah (< 5000),Baru Dipromosikan,< 30,11-20 km,0,1514.0,2.25,1.0,0.0,1,12.727272727272727,1.0,0.0,0.0,0,Risiko Sedang,-0.693301751665979,1.0341639436832186
760,52,0.0,Travel_Rarely,319,Research & Development,3,3,Medical,1,4,Male,39,2,3,Manufacturing Director,3,Married,7969,19609,2,Y,Yes,14,3,3,80,0,28,4,3,5,4,0,4,Sedang (5000-10000),Baru Dipromosikan,50+,0-5 km,1,2656.3333333333335,3.25,3.0,1.6666666666666667,0,0.9677419354838709,0.10344827586206896,0.7931034482758621,5.0,0,Risiko Sedang,-0.48291735539987846,0.21623194921940317
761,44,0.0,Travel_Rarely,170,Research & Development,1,4,Life Sciences,1,2,Male,78,4,2,Healthcare Representative,1,Married,5033,9364,2,Y,No,15,3,4,80,1,10,5,3,2,0,2,2,Sedang (5000-10000),1-2 Tahun,40-49,0-5 km,0,2516.5,2.5,0.6666666666666666,0.6666666666666666,3,0.3225806451612903,0.18181818181818182,0.7272727272727273,0.6666666666666666,0,Risiko Sedang,-0.5850061529356193,0.3310845914380573
762,38,0.0,Travel_Rarely,330,Research & Development,17,1,Life Sciences,1,3,Female,65,2,3,Healthcare Representative,3,Married,8823,24608,0,Y,No,18,3,1,80,1,20,4,2,19,9,1,9,Sedang (5000-10000),1-2 Tahun,30-39,11-20 km,0,2941.0,2.25,1.5,19.0,2,8.095238095238095,0.14285714285714285,0.047619047619047616,57.0,0,Risiko Sedang,6.51879354958559,0.7146391876902835
763,30,0.0,Travel_Rarely,1427,Research & Development,2,1,Medical,1,2,Male,35,2,1,Laboratory Technician,4,Single,2720,11162,0,Y,No,13,3,4,80,0,6,3,3,5,3,1,2,Rendah (< 5000),1-2 Tahun,30-39,0-5 km,0,2720.0,3.25,0.5,5.0,3,0.6451612903225806,0.14285714285714285,0.14285714285714285,20.0,0,Risiko Sedang,-0.3233485031476794,0.31489753389064157
764,39,1.0,Travel_Frequently,203,Research & Development,2,3,Life Sciences,1,1,Male,84,3,4,Healthcare Representative,4,Divorced,12169,13547,7,Y,No,11,3,4,80,3,21,4,3,18,7,11,5,Tinggi (10000-15000),> 5 Tahun,30-39,0-5 km,0,3042.25,3.0,0.3333333333333333,2.25,3,0.6451612903225806,0.18181818181818182,0.13636363636363635,9.0,0,Risiko Sedang,-0.0061793020558688376,-1.6525213437073287
765,35,0.0,Travel_Frequently,146,Research & Development,2,4,Medical,1,1,Male,79,2,1,Research Scientist,4,Single,4930,13970,0,Y,Yes,14,3,3,80,0,6,2,4,5,4,1,4,Rendah (< 5000),1-2 Tahun,30-39,0-5 km,1,4930.0,3.0,0.5,5.0,0,0.48780487804878053,0.14285714285714285,0.14285714285714285,20.0,0,Risiko Sedang,-0.2651008426351867,0.20299478185786796
766,35,0.0,Travel_Rarely,1029,Research & Development,16,3,Life Sciences,1,4,Female,91,2,3,Healthcare Representative,2,Single,8606,21195,1,Y,No,19,3,4,80,0,11,3,1,11,8,3,3,Sedang (5000-10000),3-5 Tahun,30-39,11-20 km,0,2868.6666666666665,2.75,0.75,5.5,1,14.545454545454545,0.25,0.0,11.0,0,Risiko Sedang,-0.2459238412128873,-0.17868400487815952
767,34,0.0,Non-Travel,697,Research & Development,3,4,Life Sciences,1,3,Male,40,2,1,Research Scientist,4,Married,2979,22478,3,Y,No,17,3,4,80,3,6,2,3,0,0,0,0,Rendah (< 5000),Baru Dipromosikan,30-39,0-5 km,0,2979.0,3.5,1.0,0.0,3,0.9677419354838709,0.14285714285714285,0.8571428571428571,0.0,0,Risiko Sedang,-0.5973006424708794,0.44730832867453024
768,40,0.0,Travel_Rarely,750,Research & Development,12,3,Life Sciences,1,2,Female,47,3,2,Healthcare Representative,1,Divorced,4448,10748,2,Y,No,12,3,2,80,1,15,3,3,7,4,7,7,Rendah (< 5000),> 5 Tahun,40-49,11-20 km,0,2224.0,2.0,0.25,2.3333333333333335,3,3.8709677419354835,0.125,0.5,2.3333333333333335,0,Risiko Sedang,-0.5031050498514443,-0.11211953073425282
769,45,0.0,Travel_Rarely,1329,Research & Development,2,2,Other,1,4,Female,59,2,2,Manufacturing Director,4,Divorced,5770,5388,1,Y,No,19,3,1,80,2,10,3,3,10,7,3,9,Sedang (5000-10000),3-5 Tahun,40-49,0-5 km,0,2885.0,3.0,0.5,5.0,3,0.6451612903225806,0.18181818181818182,0.0,20.0,0,Risiko Sedang,-0.10754515327425065,-0.034604554193508885
770,48,0.0,Travel_Rarely,492,Sales,16,4,Life Sciences,1,3,Female,96,3,2,Sales Executive,3,Divorced,6439,13693,8,Y,No,14,3,3,80,1,18,2,3,8,7,7,7,Sedang (5000-10000),> 5 Tahun,40-49,11-20 km,0,3219.5,3.0,0.25,0.8888888888888888,3,5.161290322580645,0.10526315789473684,0.5263157894736842,2.6666666666666665,0,Risiko Sedang,-0.4691335436336312,-0.2539268940586269
771,41,0.0,Travel_Rarely,1411,Research & Development,19,2,Life Sciences,1,3,Male,36,3,2,Research Scientist,1,Divorced,3072,19877,2,Y,No,16,3,1,80,2,17,2,2,1,0,0,0,Rendah (< 5000),Baru Dipromosikan,40-49,11-20 km,0,1536.0,1.75,2.0,0.3333333333333333,2,9.047619047619047,0.1111111111111111,0.8888888888888888,0.3333333333333333,0,Risiko Sedang,-0.6075400401502424,0.439780284834876
772,36,0.0,Travel_Rarely,311,Research & Development,7,3,Life Sciences,1,1,Male,77,3,1,Laboratory Technician,2,Single,2013,10950,2,Y,No,11,3,3,80,0,15,4,3,4,3,1,3,Rendah (< 5000),1-2 Tahun,30-39,6-10 km,0,2013.0,2.25,0.5,1.3333333333333333,3,2.258064516129032,0.0625,0.6875,2.6666666666666665,0,Risiko Sedang,-0.5747756690947742,0.33308947736357947
773,42,0.0,Travel_Rarely,300,Research & Development,2,3,Life Sciences,1,1,Male,56,3,5,Manager,3,Married,18880,17312,5,Y,No,11,3,1,80,0,24,2,2,22,6,4,14,Sangat Tinggi (>15000),3-5 Tahun,40-49,0-5 km,0,3776.0,1.75,1.0,3.6666666666666665,2,0.9523809523809523,0.2,0.08,11.0,0,Risiko Sedang,0.21136615114452262,-1.3949731715133649
