EmployeeId,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,SalaryCategory,PromotionCategory,AgeGroup,DistanceCategory,OverTime_Numeric,Gender_Numeric,Income_Level,Income_Experience_Ratio,Income_Education_Ratio,StockOption_Income_Ratio,Salary_Hike_Effectiveness,Satisfaction_Index,Job_Environment_Balance,Work_Life_Balance_Impact,Overtime_Satisfaction_Interaction,Career_Progress,Career_Growth_Rate,Career_Stagnation,Promotion_Expectation,Internal_Mobility_Index,Stability_Factor,Loyalty_Index,Manager_Relationship_Tenure,Company_Experience_Ratio,Distance_Strain,Role_Complexity_Factor,Job_Intensity,Commute_Burden,Turnover_Risk_Score,Compensation_Satisfaction,OverTime_Numeric_WorkLifeBalance_product,OverTime_Numeric_WorkLifeBalance_ratio,YearsSinceLastPromotion_JobSatisfaction_product,YearsSinceLastPromotion_JobSatisfaction_ratio,DistanceFromHome_WorkLifeBalance_product,DistanceFromHome_WorkLifeBalance_ratio,MonthlyIncome_JobLevel_product,MonthlyIncome_JobLevel_ratio,YearsAtCompany_NumCompaniesWorked_product,YearsAtCompany_NumCompaniesWorked_ratio,Age_squared,Age_cubed,YearsAtCompany_squared,YearsAtCompany_cubed,DistanceFromHome_squared,DistanceFromHome_cubed,MonthlyIncome_squared,MonthlyIncome_cubed,Cluster,Cluster_Label,Dim1,Dim2,Component_1,Component_2,Component_3,Component_4,Component_5
933,32,0.0,Travel_Rarely,638,Research & Development,8,2,Medical,1,3,Female,91,4,2,Research Scientist,3,Married,5175,22162,5,Y,No,12,3,3,80,1,9,3,2,5,3,1,3,Sedang (5000-10000),1-2 Tahun,30-39,6-10 km,0,0,2587.5,517.5,1725.0,0.00019319938176197836,3.0,2.75,0.5625,2,0.0,1.0,0.3333333333333333,0.16666666666666666,0.2,0.5,0.8333333333333334,2.5,0.5882352941176471,0.5,3.8095238095238093,4.0,0,8.0,-0.8273809523809524,258.65999999999997,0,0.0,3,0.3225806451612903,16,3.8095238095238093,10350,2464.285714285714,25,0.9803921568627452,1024,32768,25,125,64,512,26780625,138589734375,2,Risiko Sangat Rendah (Cluster 2),0.557929808477556,2.245375097226525,0.557929808477556,2.245375097226525,-0.17234052259137692,-0.36746253135802637,-1.0412707490112718
934,50,0.0,Non-Travel,145,Sales,1,3,Life Sciences,1,4,Female,95,3,2,Sales Executive,3,Married,6347,24920,0,Y,No,12,3,1,80,1,19,3,3,18,7,0,13,Sedang (5000-10000),Baru Dipromosikan,50+,0-5 km,0,0,3173.5,317.35,1586.75,0.0001575299306868305,3.0,2.75,0.75,3,0.0,2.0,0.10526315789473684,0.0,0.1,0.3684210526315789,18.0,54.0,0.718232044198895,0.9,0.3225806451612903,2.0,0,1.0,-1.342741935483871,317.15999999999997,0,0.0,0,0.0,3,0.3225806451612903,12694,3022.3809523809523,0,180.0,2500,125000,324,5832,1,1,40284409,255685143923,2,Risiko Sangat Rendah (Cluster 2),-1.4483289193587756,9.0739281419322,-1.4483289193587756,9.0739281419322,1.5230568700152256,-0.8855254520065322,-0.8363792819235466
935,36,0.0,Non-Travel,217,Research & Development,18,4,Life Sciences,1,1,Male,78,3,2,Manufacturing Director,4,Single,7779,23238,2,Y,No,20,4,1,80,0,18,0,3,11,9,0,9,Sedang (5000-10000),Baru Dipromosikan,30-39,11-20 km,0,1,3889.5,409.42105263157896,1555.8,0.0,4.0,2.25,0.25,3,0.0,2.0,0.16666666666666666,0.0,0.10526315789473684,0.75,3.6666666666666665,14.666666666666666,0.8108108108108109,0.5789473684210527,5.806451612903226,2.0,0,18.0,-0.5443548387096774,388.77,0,0.0,0,0.0,54,5.806451612903226,15558,3704.285714285714,22,5.238095238095238,1296,46656,121,1331,324,5832,60512841,470729390139,1,Risiko Sangat Rendah (Cluster 1),-24.463937639095988,-7.775543432966997,-24.463937639095988,-7.775543432966997,1.2587587731031464,0.16385671606235575,0.13318097898145506
936,44,0.0,Travel_Rarely,1099,Sales,5,3,Marketing,1,2,Male,88,3,5,Manager,2,Married,18213,8751,7,Y,No,11,3,3,80,1,26,5,3,22,9,3,10,Sangat Tinggi (>15000),3-5 Tahun,40-49,0-5 km,0,1,3642.6,674.5555555555555,4553.25,5.490282200505106e-05,2.75,2.5,0.25,3,0.0,1.25,0.21739130434782608,0.13043478260869565,0.18518518518518517,0.391304347826087,2.75,5.5,0.4524886877828054,0.8148148148148148,1.6129032258064515,5.0,0,5.0,-0.9582748948106592,364.0,0,0.0,6,1.4285714285714286,15,1.6129032258064515,91065,3571.1764705882356,154,3.098591549295775,1936,85184,484,10648,25,125,331713369,6041495589597,2,Risiko Sangat Rendah (Cluster 2),-1.1206549616919603,8.142137974306664,-1.1206549616919603,8.142137974306664,2.7346899640486866,-0.8964845283208768,-0.7719114085857195
937,25,0.0,Travel_Rarely,810,Sales,8,3,Life Sciences,1,4,Male,57,4,2,Sales Executive,2,Married,4851,15678,0,Y,No,22,4,3,80,1,4,4,3,3,2,1,2,Rendah (< 5000),1-2 Tahun,< 30,6-10 km,0,1,2425.5,970.2,1212.75,0.00020610057708161583,4.4,3.0,0.5,3,0.0,1.0,0.5,0.25,0.4,0.5,3.0,6.0,0.6451612903225806,0.6,2.5806451612903225,2.6666666666666665,0,8.0,-0.9919354838709677,242.51,0,0.0,2,0.47619047619047616,24,2.5806451612903225,9702,2310.0,0,30.0,625,15625,9,27,64,512,23532201,114154707051,2,Risiko Sangat Rendah (Cluster 2),0.0610901139792112,4.612052588126903,0.0610901139792112,4.612052588126903,0.8124075553573422,-0.4541149086308169,-0.7785195897526942
938,33,0.0,Travel_Rarely,461,Research & Development,13,1,Life Sciences,1,2,Female,53,3,1,Research Scientist,4,Single,3452,17241,3,Y,No,18,3,1,80,0,5,4,3,3,2,0,2,Rendah (< 5000),Baru Dipromosikan,30-39,11-20 km,0,0,3452.0,575.3333333333334,1726.0,0.0,4.5,2.5,0.5,3,0.0,1.0,0.25,0.0,0.16666666666666666,0.5,0.75,3.0,0.6451612903225806,0.5,4.193548387096774,1.0,0,13.0,-0.8306451612903226,345.15,0,0.0,0,0.0,39,4.193548387096774,3452,3138.181818181818,9,0.9677419354838709,1089,35937,9,27,169,2197,11916304,41135081408,1,Risiko Sangat Rendah (Cluster 1),-21.46380859773724,-6.94300745593389,-21.46380859773724,-6.94300745593389,-0.6087662840363116,0.20078612772917157,-0.11873381674618931
939,27,0.0,Travel_Rarely,1103,Research & Development,14,3,Life Sciences,1,1,Male,42,3,1,Research Scientist,1,Married,2235,14377,1,Y,Yes,14,3,4,80,2,9,3,2,9,7,6,8,Rendah (< 5000),> 5 Tahun,< 30,11-20 km,1,1,2235.0,223.5,558.75,0.0008944543828264759,3.5,2.0,0.0625,0,0.47619047619047616,0.14285714285714285,0.1,0.6,0.1,0.7,4.5,4.5,0.8791208791208791,0.9,6.666666666666666,1.5,3,21.0,1.2666666666666666,223.41,2,0.47619047619047616,6,5.454545454545454,28,6.666666666666666,2235,2031.8181818181818,9,8.181818181818182,729,19683,81,729,196,2744,4995225,11164327875,3,Risiko Rendah (Cluster 3),18.66505045053557,-1.335070304594001,18.66505045053557,-1.335070304594001,-0.27659001392799615,3.338637911606242,4.632433526618655
940,29,0.0,Travel_Rarely,718,Research & Development,8,1,Medical,1,2,Male,79,2,2,Manufacturing Director,4,Married,5056,17689,1,Y,Yes,15,3,3,80,1,10,2,2,10,7,1,2,Sedang (5000-10000),1-2 Tahun,< 30,6-10 km,1,1,2528.0,459.6363636363636,2528.0,0.00019774569903104609,3.75,2.75,0.5,0,0.3508771929824561,1.0,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.6363636363636364,5.0,20.0,0.19801980198019803,0.9090909090909091,3.8095238095238093,2.0,2,12.0,0.09686147186147176,252.7,2,0.47619047619047616,4,0.24390243902439027,16,3.8095238095238093,10112,2407.6190476190477,10,9.09090909090909,841,24389,100,1000,64,512,25563136,129247215616,3,Risiko Rendah (Cluster 3),17.833394632040555,-2.5541405230024288,17.833394632040555,-2.5541405230024288,-0.8579550532225267,1.4801880388590065,1.6447868854550078
941,50,0.0,Travel_Rarely,328,Research & Development,1,3,Medical,1,3,Male,86,2,1,Laboratory Technician,3,Married,3690,3425,2,Y,No,15,3,4,80,1,5,2,2,3,2,0,2,Rendah (< 5000),Baru Dipromosikan,50+,0-5 km,0,1,3690.0,615.0,922.5,0.000270929287455974,3.75,3.0,0.5625,2,0.0,1.0,0.25,0.0,0.16666666666666666,0.5,1.0,3.0,0.6451612903225806,0.5,0.47619047619047616,1.0,0,1.0,-1.4523809523809523,368.95,0,0.0,0,0.0,2,0.47619047619047616,3690,3354.545454545454,6,1.4285714285714286,2500,125000,9,27,1,1,13616100,50243409000,2,Risiko Sangat Rendah (Cluster 2),-1.8364509618308547,5.559743254766123,-1.8364509618308547,5.559743254766123,1.0262929663944684,-0.785396354949969,-1.053500709209816
942,25,0.0,Travel_Rarely,266,Research & Development,1,3,Medical,1,4,Female,40,3,1,Research Scientist,2,Single,2096,18830,1,Y,No,18,3,4,80,0,2,3,2,2,2,2,1,Rendah (< 5000),1-2 Tahun,< 30,0-5 km,0,0,2096.0,698.6666666666666,524.0,0.0,4.5,3.0,0.5,2,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,2.0,0.47619047619047616,0.6666666666666666,0.47619047619047616,1.5,0,1.0,-0.7857142857142858,209.58,0,0.0,4,0.9523809523809523,2,0.47619047619047616,2096,1905.4545454545453,2,1.8181818181818181,625,15625,4,8,1,1,4393216,9208180736,1,Risiko Sangat Rendah (Cluster 1),-23.77370302676824,-7.712139397866281,-23.77370302676824,-7.712139397866281,0.11636661632539468,0.29717716183436976,0.10933863659935766
943,35,0.0,Travel_Rarely,528,Human Resources,8,4,Technical Degree,1,3,Male,100,3,1,Human Resources,3,Single,4323,7108,1,Y,No,17,3,2,80,0,6,2,1,5,4,1,4,Rendah (< 5000),1-2 Tahun,30-39,6-10 km,0,1,4323.0,617.5714285714286,864.6,0.0,4.25,2.25,0.5625,1,0.0,0.5,0.16666666666666666,0.16666666666666666,0.14285714285714285,0.6666666666666666,2.5,7.5,0.7843137254901962,0.7142857142857143,7.2727272727272725,3.0,0,8.0,-0.23106060606060608,432.23999999999995,0,0.0,3,0.3225806451612903,8,7.2727272727272725,4323,3929.9999999999995,5,4.545454545454545,1225,42875,25,125,64,512,18688329,80789646267,1,Risiko Sangat Rendah (Cluster 1),-23.18419627205876,-7.102023803171749,-23.18419627205876,-7.102023803171749,0.7698428791284491,0.0919385159602263,-0.026127109747522744
945,33,1.0,Travel_Rarely,350,Sales,5,3,Marketing,1,4,Female,34,3,1,Sales Representative,3,Single,2851,9150,1,Y,Yes,13,3,2,80,0,1,2,3,1,0,0,0,Rendah (< 5000),Baru Dipromosikan,30-39,0-5 km,1,0,2851.0,1425.5,712.75,0.0,3.25,3.0,0.75,0,0.3225806451612903,1.0,0.5,0.0,0.5,0.0,0.5,1.5,0.0,0.5,1.6129032258064515,1.0,3,7.5,-0.33870967741935476,285.09000000000003,3,0.3225806451612903,0,0.0,15,1.6129032258064515,2851,2591.8181818181815,1,0.9090909090909091,1089,35937,1,1,25,125,8128201,23173501051,5,Risiko Sangat Tinggi (Cluster 5),35.66790007022954,-4.923912369289083,35.66790007022954,-4.923912369289083,-0.1855071733095619,7.667733789876186,-9.95492084479617
947,57,0.0,Travel_Rarely,210,Sales,29,3,Marketing,1,1,Male,56,2,4,Manager,4,Divorced,14118,22102,3,Y,No,12,3,3,80,1,32,3,2,1,0,0,0,Tinggi (10000-15000),Baru Dipromosikan,50+,21-30 km,0,1,3529.5,427.8181818181818,3529.5,7.082654578936186e-05,3.0,2.5,0.25,2,0.0,4.0,2.0,0.0,0.12121212121212122,0.0,0.25,1.0,0.0,0.030303030303030304,13.809523809523808,4.0,0,29.0,0.13095238095238093,352.63,0,0.0,0,0.0,58,13.809523809523808,56472,3443.4146341463415,3,0.3225806451612903,3249,185193,1,1,841,24389,199317924,2813970451032,4,Risiko Sedang (Cluster 4),-12.046972545981138,8.98256761306125,-12.046972545981138,8.98256761306125,-10.971769887110069,-0.15749438656529308,0.13892699416392332
948,39,1.0,Travel_Rarely,895,Sales,5,3,Technical Degree,1,4,Male,56,3,2,Sales Representative,4,Married,2086,3335,3,Y,No,14,3,3,80,1,19,6,4,1,0,0,0,Rendah (< 5000),Baru Dipromosikan,30-39,0-5 km,0,1,1043.0,104.3,521.5,0.0004791566842357451,3.5,3.75,1.0,4,0.0,2.0,1.0,0.0,0.1,0.0,0.25,1.0,0.0,0.05,1.2195121951219514,1.5,0,5.0,-1.7530487804878048,104.10999999999999,0,0.0,0,0.0,20,1.2195121951219514,4172,993.3333333333333,3,0.3225806451612903,1521,59319,1,1,25,125,4351396,9077012056,4,Risiko Sedang (Cluster 4),-13.654255175080952,10.566080324138959,-13.654255175080952,10.566080324138959,-10.698542441902584,-0.5082027977256737,-0.09513981861087048
951,20,1.0,Travel_Frequently,769,Sales,9,3,Marketing,1,4,Female,54,3,1,Sales Representative,4,Single,2323,17205,1,Y,Yes,14,3,2,80,0,2,3,3,2,2,0,2,Rendah (< 5000),Baru Dipromosikan,< 30,6-10 km,1,0,2323.0,774.3333333333334,580.75,0.0,3.5,3.25,1.0,0,0.29850746268656714,1.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,1.0,4.0,0.9523809523809523,0.6666666666666666,2.903225806451613,1.0,3,13.5,-0.33467741935483875,232.28000000000003,3,0.3225806451612903,0,0.0,27,2.903225806451613,2323,2111.8181818181815,2,1.8181818181818181,400,8000,4,8,81,729,5396329,12535672267,0,Risiko Tinggi (Cluster 0),33.07107031508801,-5.520191473568458,33.07107031508801,-5.520191473568458,-1.2687262363788911,-8.1675062799066,-2.3722683164199267
952,58,0.0,Non-Travel,390,Research & Development,1,4,Life Sciences,1,4,Male,32,1,2,Healthcare Representative,3,Divorced,5660,17056,2,Y,Yes,13,3,4,80,1,12,2,3,5,3,1,2,Sedang (5000-10000),1-2 Tahun,50+,0-5 km,1,1,2830.0,435.38461538461536,1132.0,0.0001766472354707649,3.25,3.5,0.75,0,0.2777777777777778,1.0,0.3333333333333333,0.16666666666666666,0.15384615384615385,0.5,1.6666666666666667,5.0,0.3921568627450981,0.38461538461538464,0.3225806451612903,0.6666666666666666,1,1.5,-0.5510752688172043,282.88,3,0.3225806451612903,3,0.3225806451612903,3,0.3225806451612903,11320,2695.238095238095,10,2.380952380952381,3364,195112,25,125,1,1,32035600,181321496000,3,Risiko Rendah (Cluster 3),20.382999519731012,-1.7379551024503899,20.382999519731012,-1.7379551024503899,-0.2764320847994629,4.501171240863888,4.197029284333096
955,51,0.0,Travel_Rarely,1302,Research & Development,2,3,Medical,1,4,Male,84,1,2,Manufacturing Director,2,Divorced,5482,16321,5,Y,No,18,3,4,80,1,13,3,3,4,1,1,2,Sedang (5000-10000),1-2 Tahun,50+,0-5 km,0,1,2741.0,391.57142857142856,1370.5,0.0001823819077147547,4.5,3.25,0.5,3,0.0,1.0,0.4,0.2,0.14285714285714285,0.2,0.6666666666666666,1.3333333333333333,0.48780487804878053,0.2857142857142857,0.6451612903225806,0.6666666666666666,0,2.0,-1.3604838709677418,273.96999999999997,0,0.0,2,0.47619047619047616,6,0.6451612903225806,10964,2610.4761904761904,20,0.7843137254901962,2601,132651,16,64,4,8,30052324,164746840168,2,Risiko Sangat Rendah (Cluster 2),-1.7243318287892964,4.726009392083489,-1.7243318287892964,4.726009392083489,0.05619961721415028,-0.6048506286012717,-0.9677448124216009
956,33,0.0,Travel_Rarely,922,Research & Development,1,5,Medical,1,1,Female,95,4,4,Research Director,3,Divorced,16184,22578,4,Y,No,19,3,3,80,1,10,2,3,6,1,0,5,Sangat Tinggi (>15000),Baru Dipromosikan,30-39,0-5 km,0,0,4046.0,1471.2727272727273,2697.3333333333335,6.178560395427866e-05,4.75,2.5,0.1875,3,0.0,4.0,0.5714285714285714,0.0,0.36363636363636365,0.14285714285714285,1.2,3.6,0.819672131147541,0.5454545454545454,0.3225806451612903,5.333333333333333,0,1.0,-1.217741935483871,404.5,0,0.0,0,0.0,3,0.3225806451612903,64736,3947.317073170732,24,1.4634146341463417,1089,35937,36,216,1,1,261921856,4238943317504,2,Risiko Sangat Rendah (Cluster 2),-2.0846744131277815,7.133452953279884,-2.0846744131277815,7.133452953279884,-2.0092641962218676,-0.6658218889263386,-1.0081873336018272
959,38,0.0,Travel_Rarely,130,Sales,2,2,Marketing,1,4,Male,32,3,3,Sales Executive,2,Single,7351,20619,7,Y,No,16,3,3,80,0,10,2,3,1,0,0,0,Sedang (5000-10000),Baru Dipromosikan,30-39,0-5 km,0,1,2450.3333333333335,668.2727272727273,2450.3333333333335,0.0,4.0,3.0,0.5,3,0.0,3.0,1.5,0.0,0.2727272727272727,0.0,0.125,0.25,0.0,0.09090909090909091,0.6451612903225806,3.0,0,2.0,-1.435483870967742,244.93333333333334,0,0.0,0,0.0,6,0.6451612903225806,22053,2371.290322580645,7,0.14084507042253522,1444,54872,1,1,4,8,54037201,397227464551,4,Risiko Sedang (Cluster 4),-16.92446552742304,2.3109284402963777,-16.92446552742304,2.3109284402963777,-11.399849669343492,0.3647858216399893,-0.5260994973558257
961,37,0.0,Non-Travel,728,Research & Development,1,4,Medical,1,1,Female,80,3,3,Research Director,4,Divorced,13603,11677,2,Y,Yes,18,3,1,80,2,15,2,3,5,2,0,2,Tinggi (10000-15000),Baru Dipromosikan,30-39,0-5 km,1,0,4534.333333333333,850.1875,2720.6,0.00014701558365186709,4.5,2.25,0.25,0,0.425531914893617,3.0,0.5,0.0,0.1875,0.3333333333333333,1.6666666666666667,6.666666666666667,0.3921568627450981,0.3125,0.3225806451612903,3.0,3,1.5,-0.092741935483871,453.2833333333333,3,0.3225806451612903,0,0.0,3,0.3225806451612903,40809,4388.064516129032,10,2.380952380952381,1369,50653,25,125,1,1,185041609,2517121007227,3,Risiko Rendah (Cluster 3),20.43237858277399,-1.3583353852234983,20.43237858277399,-1.3583353852234983,-0.048585659724487786,6.500668313365472,4.5076691242798566
962,37,0.0,Travel_Rarely,408,Research & Development,19,2,Life Sciences,1,2,Male,73,3,1,Research Scientist,2,Married,3022,10227,4,Y,No,21,4,1,80,0,8,1,3,1,0,0,0,Rendah (< 5000),Baru Dipromosikan,30-39,11-20 km,0,1,3022.0,335.77777777777777,1007.3333333333334,0.0,4.2,2.0,0.25,3,0.0,1.0,0.5,0.0,0.1111111111111111,0.0,0.2,0.4,0.0,0.1111111111111111,6.129032258064516,1.0,0,19.0,-0.3870967741935484,302.12,0,0.0,0,0.0,57,6.129032258064516,3022,2747.272727272727,4,0.24390243902439027,1369,50653,1,1,361,6859,9132484,27598366648,4,Risiko Sedang (Cluster 4),-17.83661907080551,0.504716065418252,-17.83661907080551,0.504716065418252,-9.822121669384869,0.40355443935500357,-0.5359667286399192
963,33,1.0,Travel_Rarely,465,Research & Development,2,2,Life Sciences,1,1,Female,39,3,1,Laboratory Technician,1,Married,2707,21509,7,Y,No,20,4,1,80,0,13,3,4,9,7,1,7,Rendah (< 5000),1-2 Tahun,30-39,0-5 km,0,0,2707.0,193.35714285714286,902.3333333333334,0.0,4.0,1.75,0.0625,4,0.0,0.5,0.1,0.1,0.07142857142857142,0.7,1.125,1.125,0.7692307692307693,0.6428571428571429,0.48780487804878053,0.75,0,2.0,-0.7262195121951219,270.57,0,0.0,1,0.9090909090909091,8,0.48780487804878053,2707,2460.9090909090905,63,1.267605633802817,1089,35937,81,729,4,8,7327849,19836487243,1,Risiko Sangat Rendah (Cluster 1),-23.903150489878488,-7.339633093774901,-23.903150489878488,-7.339633093774901,0.49582482457971283,0.15560511997166232,0.0062858950185961
964,39,0.0,Travel_Rarely,524,Research & Development,18,2,Life Sciences,1,1,Male,32,3,2,Manufacturing Director,3,Single,4534,13352,0,Y,No,11,3,1,80,0,9,6,3,8,7,1,7,Rendah (< 5000),1-2 Tahun,30-39,11-20 km,0,1,2267.0,453.4,1511.3333333333333,0.0,2.75,2.0,0.1875,3,0.0,1.0,0.2222222222222222,0.1111111111111111,0.2,0.7777777777777778,8.0,24.0,0.8641975308641976,0.8,5.806451612903226,2.0,0,18.0,-0.30824372759856633,226.60999999999999,0,0.0,3,0.3225806451612903,54,5.806451612903226,9068,2159.047619047619,0,80.0,1521,59319,64,512,324,5832,20557156,93206145304,1,Risiko Sangat Rendah (Cluster 1),-24.048904760483858,-7.012911052417145,-24.048904760483858,-7.012911052417145,1.189941734463306,-0.019984969837583053,-0.09727416823714495
965,22,1.0,Travel_Frequently,1368,Research & Development,4,1,Technical Degree,1,3,Male,99,2,1,Laboratory Technician,3,Single,3894,9129,5,Y,No,16,3,3,80,0,4,3,3,2,2,1,2,Rendah (< 5000),1-2 Tahun,< 30,0-5 km,0,1,3894.0,778.8,1947.0,0.0,4.0,3.0,0.5625,3,0.0,0.5,0.3333333333333333,0.3333333333333333,0.2,0.6666666666666666,0.3333333333333333,1.0,0.9523809523809523,0.4,1.2903225806451613,0.6666666666666666,0,4.0,-1.0376344086021505,389.36,0,0.0,3,0.3225806451612903,12,1.2903225806451613,3894,3539.9999999999995,10,0.3921568627450981,484,10648,4,8,16,64,15163236,59045640984,1,Risiko Sangat Rendah (Cluster 1),-22.599925183911292,-7.283325257901298,-22.599925183911292,-7.283325257901298,0.11820629770048069,0.20360838113964505,0.004550414104509891
968,52,0.0,Travel_Rarely,1325,Research & Development,11,4,Life Sciences,1,4,Female,82,3,2,Laboratory Technician,3,Married,3149,21821,8,Y,No,20,4,2,80,1,9,3,3,5,2,1,4,Rendah (< 5000),1-2 Tahun,50+,11-20 km,0,0,1574.5,314.9,629.8,0.00031746031746031746,4.0,3.0,0.75,3,0.0,1.0,0.3333333333333333,0.16666666666666666,0.2,0.3333333333333333,0.5555555555555556,1.6666666666666667,0.7843137254901962,0.5,3.5483870967741935,2.0,0,11.0,-0.978494623655914,157.35999999999999,0,0.0,3,0.3225806451612903,33,3.5483870967741935,6298,1499.5238095238094,40,0.617283950617284,2704,140608,25,125,121,1331,9916201,31226116949,2,Risiko Sangat Rendah (Cluster 2),-0.18400006661906665,5.799097038639354,-0.18400006661906665,5.799097038639354,0.7433556959262378,-0.4862548998514683,-0.6860844116641815
969,40,0.0,Travel_Rarely,1492,Research & Development,20,4,Technical Degree,1,1,Male,61,3,3,Healthcare Representative,4,Married,10322,26542,4,Y,No,20,4,4,80,1,14,6,3,11,10,11,1,Tinggi (10000-15000),> 5 Tahun,40-49,11-20 km,0,1,3440.6666666666665,688.1333333333333,2064.4,9.687106461300009e-05,4.0,3.0,0.25,3,0.0,0.25,0.25,0.9166666666666666,0.2,0.8333333333333334,2.2,8.8,0.0900900900900901,0.7333333333333333,6.451612903225806,3.0,0,20.0,0.06182795698924726,343.9266666666666,0,0.0,44,2.682926829268293,60,6.451612903225806,30966,3329.6774193548385,44,2.682926829268293,1600,64000,121,1331,400,8000,106543684,1099743906248,2,Risiko Sangat Rendah (Cluster 2),-0.3097355874648505,8.96714517739145,-0.3097355874648505,8.96714517739145,4.988256735825071,-0.9379873715627545,-0.5657735767445636
971,35,0.0,Travel_Rarely,1219,Sales,18,3,Medical,1,3,Female,86,3,2,Sales Executive,3,Married,4601,6179,1,Y,No,16,3,2,80,0,5,3,3,5,2,1,0,Rendah (< 5000),1-2 Tahun,30-39,11-20 km,0,0,2300.5,766.8333333333334,1150.25,0.0,4.0,2.75,0.5625,3,0.0,1.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,2.5,7.5,0.0,0.8333333333333334,5.806451612903226,2.0,0,18.0,-0.6276881720430108,230.0,0,0.0,3,0.3225806451612903,54,5.806451612903226,9202,2190.9523809523807,5,4.545454545454545,1225,42875,25,125,324,5832,21169201,97399493801,1,Risiko Sangat Rendah (Cluster 1),-25.72446062297776,-3.597879903705594,-25.72446062297776,-3.597879903705594,7.298687975637034,-1.305920763187716,-1.0189213742685075
972,47,0.0,Travel_Rarely,1454,Sales,2,4,Life Sciences,1,4,Female,65,2,1,Sales Representative,4,Single,3294,13137,1,Y,Yes,18,3,1,80,0,3,3,2,3,2,1,2,Rendah (< 5000),1-2 Tahun,40-49,0-5 km,1,0,3294.0,823.5,658.8,0.0,4.5,2.75,1.0,0,0.3508771929824561,0.5,0.25,0.25,0.25,0.5,1.5,6.0,0.6451612903225806,0.75,0.9523809523809523,1.0,2,3.0,-0.029761904761904656,329.37,2,0.47619047619047616,4,0.24390243902439027,4,0.9523809523809523,3294,2994.5454545454545,3,2.727272727272727,2209,103823,9,27,4,8,10850436,35741336184,0,Risiko Tinggi (Cluster 0),33.80371530431084,-5.83442163904675,33.80371530431084,-5.83442163904675,-1.3027208884185866,-7.29445268970646,-2.9543119467513894
973,54,0.0,Non-Travel,142,Human Resources,26,3,Human Resources,1,4,Female,30,4,4,Manager,4,Single,17328,13871,2,Y,Yes,12,3,3,80,0,23,3,3,5,3,4,4,Sangat Tinggi (>15000),3-5 Tahun,50+,21-30 km,1,0,4332.0,722.0,4332.0,0.0,3.0,3.5,1.0,0,0.2777777777777778,0.8,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.5,1.6666666666666667,6.666666666666667,0.7843137254901962,0.20833333333333334,8.387096774193548,5.333333333333333,4,39.0,0.7553763440860215,432.96999999999997,3,0.3225806451612903,16,0.9756097560975611,78,8.387096774193548,69312,4226.341463414635,10,2.380952380952381,2916,157464,25,125,676,17576,300259584,5202898071552,0,Risiko Tinggi (Cluster 0),36.86486937343208,-6.369660821996267,36.86486937343208,-6.369660821996267,-1.3557891399513584,-8.006320773454254,-0.4761940074609224
976,32,1.0,Travel_Rarely,374,Research & Development,25,4,Life Sciences,1,1,Male,87,3,1,Laboratory Technician,4,Single,2795,18016,1,Y,Yes,24,4,3,80,0,1,2,1,1,0,0,1,Rendah (< 5000),Baru Dipromosikan,30-39,21-30 km,1,1,2795.0,1397.5,559.0,0.0,4.8,2.25,0.25,0,0.425531914893617,1.0,0.5,0.0,0.5,0.0,0.5,2.0,0.9090909090909091,0.5,22.727272727272727,3.0,3,37.5,2.1477272727272725,279.49,1,0.9090909090909091,0,0.0,25,22.727272727272727,2795,2540.9090909090905,1,0.9090909090909091,1024,32768,1,1,625,15625,7812025,21834609875,5,Risiko Sangat Tinggi (Cluster 5),35.39698777693228,-5.43479515621073,35.39698777693228,-5.43479515621073,-0.5985517519931054,3.905040666060269,-5.874883171647568
977,29,0.0,Non-Travel,1496,Research & Development,1,1,Technical Degree,1,4,Male,41,3,2,Manufacturing Director,3,Married,4319,26283,1,Y,No,13,3,1,80,1,10,1,3,10,7,0,9,Rendah (< 5000),Baru Dipromosikan,< 30,0-5 km,0,1,2159.5,392.6363636363636,2159.5,0.0002314814814814815,3.25,2.75,0.75,3,0.0,2.0,0.18181818181818182,0.0,0.18181818181818182,0.6363636363636364,5.0,15.0,0.8910891089108911,0.9090909090909091,0.3225806451612903,2.0,0,1.0,-1.342741935483871,215.85,0,0.0,0,0.0,3,0.3225806451612903,8638,2056.6666666666665,10,9.09090909090909,841,24389,100,1000,1,1,18653761,80565593759,2,Risiko Sangat Rendah (Cluster 2),-0.41322562951533404,6.6653541313091065,-0.41322562951533404,6.6653541313091065,1.890644228814061,-0.6994758229497064,-0.7906923434331777
