EmployeeId,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,SalaryCategory,PromotionCategory,AgeGroup,DistanceCategory,SalaryPerLevel,SatisfactionIndex,PromotionRatio,CareerProgressIndex,DistanceRiskIndex,AdjustedWorkLifeBalance,JobStabilityIndex,Cluster,RiskLevel,AttritionRiskScore,RiskCategory
710,29,0.0,Travel_Rarely,332,Human Resources,17,3,Other,1,2,Male,51,2,3,Human Resources,1,Single,7988,9769,1,Y,0,13,3,1,80,0,10,3,2,10,9,0,9,Sedang (5000-10000),Baru Dipromosikan,< 30,11-20 km,2662.6666666666665,1.5,0.0,0.3333333333333333,2.8903717578961645,2.0,0.5420751633986928,0,Risiko Sedang,10.785619174434089,Sedang
712,38,0.0,Travel_Frequently,653,Research & Development,29,5,Life Sciences,1,4,Female,50,3,2,Laboratory Technician,4,Single,2406,5456,1,Y,0,11,3,4,80,0,10,2,3,10,3,9,9,Rendah (< 5000),> 5 Tahun,30-39,21-30 km,1203.0,3.75,0.9,0.25,3.4011973816621555,3.0,0.45874183006535946,0,Risiko Sedang,10.785619174434089,Sedang
713,41,0.0,Travel_Rarely,465,Research & Development,14,3,Life Sciences,1,1,Male,56,3,1,Research Scientist,3,Divorced,2451,4609,4,Y,0,12,3,1,80,1,13,2,3,9,8,1,8,Rendah (< 5000),1-2 Tahun,40-49,11-20 km,2451.0,2.0,0.1111111111111111,0.18333333333333335,2.70805020110221,3.0,0.4238970588235294,0,Risiko Sedang,10.785619174434089,Sedang
715,40,0.0,Non-Travel,663,Research & Development,9,4,Other,1,3,Male,81,3,2,Laboratory Technician,3,Divorced,3975,23099,3,Y,0,11,3,3,80,2,11,2,4,8,7,0,7,Rendah (< 5000),Baru Dipromosikan,40-49,6-10 km,1987.5,3.25,0.0,0.2416666666666667,2.302585092994046,4.0,0.4168300653594771,0,Risiko Sedang,10.785619174434089,Sedang
718,31,0.0,Non-Travel,587,Sales,2,4,Life Sciences,1,4,Female,57,3,3,Sales Executive,3,Divorced,9852,8935,1,Y,1,19,3,1,80,1,10,5,2,10,8,9,6,Sedang (5000-10000),> 5 Tahun,30-39,0-5 km,3284.0,2.5,0.9,0.3333333333333333,1.0986122886681098,1.3333333333333333,0.48406862745098034,1,Risiko Sangat Tinggi,31.921824104234524,Sangat Tinggi
720,50,0.0,Travel_Frequently,809,Sales,12,3,Marketing,1,3,Female,77,3,3,Sales Executive,4,Single,9208,6645,4,Y,0,11,3,4,80,0,16,3,3,2,2,2,1,Sedang (5000-10000),1-2 Tahun,50+,11-20 km,3069.3333333333335,3.5,1.0,0.3166666666666667,2.5649493574615367,3.0,0.19387254901960785,0,Risiko Sedang,10.785619174434089,Sedang
721,51,0.0,Travel_Rarely,770,Human Resources,5,3,Life Sciences,1,3,Male,84,3,4,Manager,2,Divorced,14026,17588,1,Y,1,11,3,2,80,1,33,2,3,33,9,0,10,Tinggi (10000-15000),Baru Dipromosikan,50+,0-5 km,3506.5,2.5,0.0,0.8000000000000002,1.791759469228055,2.0,0.700531045751634,1,Risiko Sangat Tinggi,31.921824104234524,Sangat Tinggi
722,31,0.0,Travel_Frequently,798,Research & Development,7,2,Life Sciences,1,3,Female,48,2,3,Manufacturing Director,3,Married,8943,14034,1,Y,0,24,4,1,80,1,10,2,3,10,9,8,9,Sedang (5000-10000),> 5 Tahun,30-39,6-10 km,2981.0,2.5,0.8,0.3333333333333333,2.0794415416798357,3.0,0.5420751633986928,0,Risiko Sedang,10.785619174434089,Sedang
723,45,0.0,Travel_Rarely,194,Research & Development,9,3,Life Sciences,1,2,Male,60,3,2,Laboratory Technician,2,Divorced,2348,10901,8,Y,0,18,3,3,80,1,20,2,1,17,9,0,15,Rendah (< 5000),Baru Dipromosikan,40-49,6-10 km,1174.0,2.0,0.0,0.39166666666666666,2.302585092994046,1.0,0.47961601307189544,0,Risiko Sedang,10.785619174434089,Sedang
724,52,0.0,Non-Travel,715,Research & Development,19,4,Medical,1,4,Male,41,3,1,Research Scientist,4,Married,4258,26589,0,Y,0,18,3,1,80,1,5,3,3,4,3,1,2,Rendah (< 5000),1-2 Tahun,50+,11-20 km,4258.0,3.0,0.25,0.075,2.995732273553991,3.0,0.346078431372549,0,Risiko Sedang,10.785619174434089,Sedang
725,58,1.0,Travel_Rarely,147,Research & Development,23,4,Medical,1,4,Female,94,3,3,Healthcare Representative,4,Married,10312,3465,1,Y,0,12,3,4,80,1,40,3,2,40,10,15,6,Tinggi (10000-15000),> 5 Tahun,50+,21-30 km,3437.3333333333335,3.5,0.375,0.8333333333333334,3.1780538303479458,2.0,0.6993464052287581,0,Risiko Sedang,10.785619174434089,Sedang
726,30,1.0,Travel_Rarely,1005,Research & Development,3,3,Technical Degree,1,4,Female,88,3,1,Research Scientist,1,Single,2657,8556,5,Y,1,11,3,3,80,0,8,5,3,5,2,0,4,Rendah (< 5000),Baru Dipromosikan,30-39,0-5 km,2657.0,2.75,0.0,0.10833333333333334,1.3862943611198906,2.0,0.2289624183006536,1,Risiko Sangat Tinggi,31.921824104234524,Sangat Tinggi
728,29,0.0,Travel_Rarely,1210,Sales,2,3,Medical,1,1,Male,78,2,2,Sales Executive,2,Married,6644,3687,2,Y,0,19,3,2,80,2,10,2,3,0,0,0,0,Sedang (5000-10000),Baru Dipromosikan,< 30,0-5 km,3322.0,2.0,0.0,0.16666666666666666,1.0986122886681098,3.0,0.19444444444444442,0,Risiko Sedang,10.785619174434089,Sedang
729,44,0.0,Travel_Rarely,477,Research & Development,7,4,Medical,1,1,Female,42,2,3,Healthcare Representative,4,Married,10248,2094,3,Y,0,14,3,4,80,1,24,4,3,22,6,5,17,Tinggi (10000-15000),3-5 Tahun,40-49,6-10 km,3416.0,3.0,0.22727272727272727,0.55,2.0794415416798357,3.0,0.6375,0,Risiko Sedang,10.785619174434089,Sedang
730,36,0.0,Travel_Frequently,1195,Research & Development,11,3,Life Sciences,1,2,Male,95,2,2,Manufacturing Director,2,Single,6499,22656,1,Y,0,13,3,3,80,0,6,3,3,6,5,0,3,Sedang (5000-10000),Baru Dipromosikan,30-39,11-20 km,3249.5,2.5,0.0,0.18333333333333335,2.4849066497880004,3.0,0.3732843137254902,0,Risiko Sedang,10.785619174434089,Sedang
733,31,0.0,Travel_Rarely,408,Research & Development,9,4,Life Sciences,1,3,Male,42,2,1,Research Scientist,2,Single,2657,7551,0,Y,1,16,3,4,80,0,3,5,3,2,2,2,2,Rendah (< 5000),1-2 Tahun,30-39,6-10 km,2657.0,3.0,1.0,0.041666666666666664,2.302585092994046,2.0,0.3196895424836601,1,Risiko Sangat Tinggi,31.921824104234524,Sangat Tinggi
734,21,0.0,Travel_Rarely,984,Research & Development,1,1,Technical Degree,1,4,Female,70,2,1,Research Scientist,2,Single,2070,25326,1,Y,1,11,3,3,80,0,2,6,4,2,2,2,2,Rendah (< 5000),1-2 Tahun,< 30,0-5 km,2070.0,3.25,1.0,0.03333333333333333,0.6931471805599453,2.6666666666666665,0.2919117647058823,1,Risiko Sangat Tinggi,31.921824104234524,Sangat Tinggi
735,36,0.0,Travel_Frequently,1467,Sales,11,2,Technical Degree,1,2,Female,92,3,3,Sales Executive,4,Married,9738,22952,0,Y,0,14,3,3,80,1,10,6,3,9,7,2,8,Sedang (5000-10000),1-2 Tahun,30-39,11-20 km,3246.0,3.0,0.2222222222222222,0.325,2.4849066497880004,3.0,0.5211192810457517,0,Risiko Sedang,10.785619174434089,Sedang
736,25,0.0,Travel_Rarely,685,Research & Development,1,3,Life Sciences,1,1,Female,62,3,2,Manufacturing Director,3,Married,4898,7505,0,Y,0,12,3,4,80,2,5,3,3,4,2,1,2,Rendah (< 5000),1-2 Tahun,< 30,0-5 km,2449.0,2.75,0.25,0.15833333333333333,0.6931471805599453,3.0,0.3321895424836601,0,Risiko Sedang,10.785619174434089,Sedang
737,46,0.0,Non-Travel,1144,Research & Development,7,4,Medical,1,3,Female,30,3,2,Manufacturing Director,3,Married,5258,16044,2,Y,0,14,3,3,80,0,7,2,4,1,0,0,0,Sedang (5000-10000),Baru Dipromosikan,40-49,6-10 km,2629.0,3.25,0.0,0.15000000000000002,2.0794415416798357,4.0,0.20069444444444443,0,Risiko Sedang,10.785619174434089,Sedang
738,29,0.0,Travel_Rarely,738,Research & Development,9,5,Other,1,2,Male,30,2,1,Laboratory Technician,4,Single,3983,7621,0,Y,0,17,3,3,80,0,4,2,3,3,2,2,2,Rendah (< 5000),1-2 Tahun,< 30,6-10 km,3983.0,3.0,0.6666666666666666,0.05833333333333334,2.302585092994046,3.0,0.32593954248366014,0,Risiko Sedang,10.785619174434089,Sedang
739,44,1.0,Travel_Frequently,920,Research & Development,24,3,Life Sciences,1,4,Male,43,3,1,Laboratory Technician,3,Divorced,3161,19920,3,Y,1,22,4,4,80,1,19,0,1,1,0,0,0,Rendah (< 5000),Baru Dipromosikan,40-49,21-30 km,3161.0,3.0,0.0,0.16666666666666666,3.2188758248682006,0.6666666666666666,0.17291666666666666,1,Risiko Sangat Tinggi,31.921824104234524,Sangat Tinggi
740,26,0.0,Travel_Rarely,933,Sales,1,3,Life Sciences,1,3,Male,57,3,2,Sales Executive,3,Married,5296,20156,1,Y,0,17,3,2,80,1,8,3,3,8,7,7,7,Sedang (5000-10000),> 5 Tahun,< 30,0-5 km,2648.0,2.75,0.875,0.21666666666666667,0.6931471805599453,3.0,0.47238562091503267,0,Risiko Sedang,10.785619174434089,Sedang
741,55,0.0,Non-Travel,444,Research & Development,2,1,Medical,1,3,Male,40,2,4,Manager,1,Single,16756,17323,7,Y,0,15,3,2,80,0,31,3,4,9,7,6,2,Sangat Tinggi (>15000),> 5 Tahun,50+,0-5 km,4189.0,2.5,0.6666666666666666,0.5833333333333334,1.0986122886681098,4.0,0.23843954248366012,0,Risiko Sedang,10.785619174434089,Sedang
743,35,0.0,Travel_Rarely,464,Research & Development,4,2,Other,1,3,Male,75,3,1,Laboratory Technician,4,Divorced,1951,10910,1,Y,0,12,3,3,80,1,1,3,3,1,0,0,0,Rendah (< 5000),Baru Dipromosikan,30-39,0-5 km,1951.0,3.25,0.0,0.016666666666666666,1.6094379124341003,3.0,0.22847222222222222,0,Risiko Sedang,10.785619174434089,Sedang
745,29,1.0,Travel_Frequently,337,Research & Development,14,1,Other,1,3,Female,84,3,3,Healthcare Representative,4,Single,7553,22930,0,Y,1,12,3,1,80,0,9,1,3,8,7,7,7,Sedang (5000-10000),> 5 Tahun,< 30,11-20 km,2517.6666666666665,2.75,0.875,0.30833333333333335,2.70805020110221,2.0,0.5001633986928105,1,Risiko Sangat Tinggi,31.921824104234524,Sangat Tinggi
747,32,0.0,Travel_Rarely,498,Research & Development,3,4,Medical,1,3,Female,93,3,2,Manufacturing Director,1,Married,6725,13554,1,Y,0,12,3,3,80,1,8,2,4,8,7,6,3,Sedang (5000-10000),> 5 Tahun,30-39,0-5 km,3362.5,2.75,0.75,0.21666666666666667,1.3862943611198906,4.0,0.41356209150326795,0,Risiko Sedang,10.785619174434089,Sedang
748,41,1.0,Travel_Rarely,1356,Sales,20,2,Marketing,1,2,Female,70,3,1,Sales Representative,2,Single,3140,21728,1,Y,1,22,4,4,80,0,4,5,2,4,3,0,2,Rendah (< 5000),Baru Dipromosikan,40-49,11-20 km,3140.0,2.5,0.0,0.06666666666666667,3.044522437723423,1.3333333333333333,0.3183006535947712,1,Risiko Sangat Tinggi,31.921824104234524,Sangat Tinggi
749,28,1.0,Travel_Rarely,890,Research & Development,2,4,Medical,1,3,Male,46,3,1,Research Scientist,3,Single,4382,16374,6,Y,0,17,3,4,80,0,5,3,2,2,2,2,1,Rendah (< 5000),1-2 Tahun,< 30,0-5 km,4382.0,3.0,1.0,0.05833333333333333,1.0986122886681098,2.0,0.1383169934640523,0,Risiko Sedang,10.785619174434089,Sedang
750,35,0.0,Travel_Frequently,482,Research & Development,4,4,Life Sciences,1,3,Male,87,3,2,Research Scientist,3,Single,4249,2690,1,Y,1,11,3,2,80,0,9,3,3,9,6,1,1,Rendah (< 5000),1-2 Tahun,30-39,0-5 km,2124.5,2.75,0.1111111111111111,0.2333333333333333,1.6094379124341003,2.0,0.3765114379084967,1,Risiko Sangat Tinggi,31.921824104234524,Sangat Tinggi
752,28,0.0,Travel_Frequently,791,Research & Development,1,4,Medical,1,4,Male,44,3,1,Laboratory Technician,3,Single,2154,6842,0,Y,1,11,3,3,80,0,5,2,2,4,2,0,2,Rendah (< 5000),Baru Dipromosikan,< 30,0-5 km,2154.0,3.0,0.0,0.075,0.6931471805599453,1.3333333333333333,0.3321895424836601,1,Risiko Sangat Tinggi,31.921824104234524,Sangat Tinggi
753,45,0.0,Travel_Frequently,1199,Research & Development,7,4,Life Sciences,1,1,Male,77,4,2,Manufacturing Director,3,Married,6434,5118,4,Y,0,17,3,4,80,1,9,1,3,3,2,0,2,Sedang (5000-10000),Baru Dipromosikan,40-49,6-10 km,3217.0,2.75,0.0,0.18333333333333335,2.0794415416798357,3.0,0.21482843137254903,0,Risiko Sedang,10.785619174434089,Sedang
754,42,0.0,Travel_Rarely,933,Research & Development,29,3,Life Sciences,1,2,Male,98,3,2,Manufacturing Director,2,Married,4434,11806,1,Y,0,13,3,4,80,1,10,3,2,9,8,7,8,Rendah (< 5000),> 5 Tahun,40-49,21-30 km,2217.0,2.5,0.7777777777777778,0.24166666666666667,3.4011973816621555,2.0,0.5072303921568627,0,Risiko Sedang,10.785619174434089,Sedang
755,29,0.0,Non-Travel,746,Sales,2,3,Life Sciences,1,4,Male,61,3,2,Sales Executive,3,Married,4649,16928,1,Y,0,14,3,1,80,1,4,3,2,4,3,0,2,Rendah (< 5000),Baru Dipromosikan,< 30,0-5 km,2324.5,2.5,0.0,0.15,1.0986122886681098,2.0,0.3183006535947712,0,Risiko Sedang,10.785619174434089,Sedang
756,26,0.0,Travel_Rarely,583,Research & Development,4,2,Life Sciences,1,3,Male,53,3,1,Research Scientist,4,Single,2875,9973,1,Y,1,20,4,2,80,0,8,2,2,8,5,2,2,Rendah (< 5000),1-2 Tahun,< 30,0-5 km,2875.0,2.75,0.25,0.13333333333333333,1.6094379124341003,1.3333333333333333,0.37107843137254903,1,Risiko Sangat Tinggi,31.921824104234524,Sangat Tinggi
757,59,0.0,Travel_Rarely,1435,Sales,25,3,Life Sciences,1,1,Female,99,3,3,Sales Executive,1,Single,7637,2354,7,Y,0,11,3,4,80,0,28,3,2,21,16,7,9,Sedang (5000-10000),> 5 Tahun,50+,21-30 km,2545.6666666666665,2.0,0.3333333333333333,0.5750000000000001,3.258096538021482,2.0,0.5413807189542483,0,Risiko Sedang,10.785619174434089,Sedang
758,31,0.0,Travel_Rarely,670,Research & Development,26,1,Life Sciences,1,1,Male,31,3,1,Research Scientist,3,Divorced,2911,15170,1,Y,0,17,3,4,80,1,5,1,2,5,2,4,3,Rendah (< 5000),3-5 Tahun,30-39,21-30 km,2911.0,2.5,0.8,0.08333333333333333,3.295836866004329,2.0,0.3253676470588235,0,Risiko Sedang,10.785619174434089,Sedang
760,52,0.0,Travel_Rarely,319,Research & Development,3,3,Medical,1,4,Male,39,2,3,Manufacturing Director,3,Married,7969,19609,2,Y,1,14,3,3,80,0,28,4,3,5,4,0,4,Sedang (5000-10000),Baru Dipromosikan,50+,0-5 km,2656.3333333333335,3.25,0.0,0.4416666666666667,1.3862943611198906,2.0,0.34007352941176466,1,Risiko Sangat Tinggi,31.921824104234524,Sangat Tinggi
762,38,0.0,Travel_Rarely,330,Research & Development,17,1,Life Sciences,1,3,Female,65,2,3,Healthcare Representative,3,Married,8823,24608,0,Y,0,18,3,1,80,1,20,4,2,19,9,1,9,Sedang (5000-10000),1-2 Tahun,30-39,11-20 km,2941.0,2.25,0.05263157894736842,0.4916666666666667,2.8903717578961645,2.0,0.6261029411764706,0,Risiko Sedang,10.785619174434089,Sedang
763,30,0.0,Travel_Rarely,1427,Research & Development,2,1,Medical,1,2,Male,35,2,1,Laboratory Technician,4,Single,2720,11162,0,Y,0,13,3,4,80,0,6,3,3,5,3,1,2,Rendah (< 5000),1-2 Tahun,30-39,0-5 km,2720.0,3.25,0.2,0.09166666666666667,1.0986122886681098,3.0,0.352328431372549,0,Risiko Sedang,10.785619174434089,Sedang
764,39,1.0,Travel_Frequently,203,Research & Development,2,3,Life Sciences,1,1,Male,84,3,4,Healthcare Representative,4,Divorced,12169,13547,7,Y,0,11,3,4,80,3,21,4,3,18,7,11,5,Tinggi (10000-15000),> 5 Tahun,30-39,0-5 km,3042.25,3.0,0.6111111111111112,0.575,1.0986122886681098,3.0,0.3388071895424837,0,Risiko Sedang,10.785619174434089,Sedang
767,34,0.0,Non-Travel,697,Research & Development,3,4,Life Sciences,1,3,Male,40,2,1,Research Scientist,4,Married,2979,22478,3,Y,0,17,3,4,80,3,6,2,3,0,0,0,0,Rendah (< 5000),Baru Dipromosikan,30-39,0-5 km,2979.0,3.5,0.0,0.05000000000000001,1.3862943611198906,3.0,0.16666666666666666,0,Risiko Sedang,10.785619174434089,Sedang
771,41,0.0,Travel_Rarely,1411,Research & Development,19,2,Life Sciences,1,3,Male,36,3,2,Research Scientist,1,Divorced,3072,19877,2,Y,0,16,3,1,80,2,17,2,2,1,0,0,0,Rendah (< 5000),Baru Dipromosikan,40-49,11-20 km,1536.0,1.75,0.0,0.23333333333333336,2.995732273553991,2.0,0.20069444444444443,0,Risiko Sedang,10.785619174434089,Sedang
774,26,1.0,Travel_Rarely,471,Research & Development,24,3,Technical Degree,1,3,Male,66,1,1,Laboratory Technician,4,Single,2340,23213,1,Y,1,18,3,2,80,0,1,3,1,1,0,0,0,Rendah (< 5000),Baru Dipromosikan,< 30,21-30 km,2340.0,2.5,0.0,0.016666666666666666,3.2188758248682006,0.6666666666666666,0.22847222222222222,1,Risiko Sangat Tinggi,31.921824104234524,Sangat Tinggi
776,42,0.0,Travel_Frequently,1271,Research & Development,2,1,Medical,1,2,Male,35,3,1,Research Scientist,4,Single,2515,9068,5,Y,1,14,3,4,80,0,8,2,3,2,1,2,2,Rendah (< 5000),1-2 Tahun,40-49,0-5 km,2515.0,3.25,1.0,0.08333333333333333,1.0986122886681098,2.0,0.16691176470588234,1,Risiko Sangat Tinggi,31.921824104234524,Sangat Tinggi
777,41,0.0,Travel_Rarely,314,Human Resources,1,3,Human Resources,1,4,Male,59,2,5,Manager,3,Married,19189,19562,1,Y,0,12,3,2,80,1,22,3,3,22,7,2,10,Sangat Tinggi (>15000),1-2 Tahun,40-49,0-5 km,3837.8,3.0,0.09090909090909091,0.7000000000000001,0.6931471805599453,3.0,0.6040032679738562,0,Risiko Sedang,10.785619174434089,Sedang
778,30,0.0,Travel_Rarely,1358,Sales,16,1,Life Sciences,1,4,Male,96,3,2,Sales Executive,3,Married,5301,2939,8,Y,0,15,3,3,80,2,4,2,2,2,1,2,2,Sedang (5000-10000),1-2 Tahun,30-39,11-20 km,2650.5,3.0,1.0,0.13333333333333333,2.833213344056216,2.0,0.08357843137254901,0,Risiko Sedang,10.785619174434089,Sedang
779,30,0.0,Non-Travel,111,Research & Development,9,3,Medical,1,3,Male,66,3,2,Laboratory Technician,1,Divorced,3072,11012,1,Y,0,11,3,3,80,2,12,4,3,12,9,6,10,Rendah (< 5000),> 5 Tahun,30-39,6-10 km,1536.0,2.5,0.5,0.2833333333333334,2.302585092994046,3.0,0.569281045751634,0,Risiko Sedang,10.785619174434089,Sedang
780,19,1.0,Travel_Rarely,419,Sales,21,3,Other,1,4,Male,37,2,1,Sales Representative,2,Single,2121,9947,1,Y,1,13,3,2,80,0,1,3,4,1,0,0,0,Rendah (< 5000),Baru Dipromosikan,< 30,21-30 km,2121.0,3.0,0.0,0.016666666666666666,3.091042453358316,2.6666666666666665,0.22847222222222222,1,Risiko Sangat Tinggi,31.921824104234524,Sangat Tinggi
782,27,0.0,Travel_Rarely,618,Research & Development,4,3,Life Sciences,1,2,Female,76,3,1,Research Scientist,3,Single,2318,17808,1,Y,0,19,3,3,80,0,1,2,3,1,1,0,0,Rendah (< 5000),Baru Dipromosikan,< 30,0-5 km,2318.0,2.75,0.0,0.016666666666666666,1.6094379124341003,3.0,0.24236111111111108,0,Risiko Sedang,10.785619174434089,Sedang
783,38,0.0,Travel_Rarely,119,Sales,3,3,Life Sciences,1,1,Male,76,3,3,Sales Executive,3,Divorced,10609,9647,0,Y,0,12,3,3,80,2,17,6,2,16,10,5,13,Tinggi (10000-15000),3-5 Tahun,30-39,0-5 km,3536.3333333333335,2.25,0.3125,0.4416666666666667,1.3862943611198906,2.0,0.6800653594771242,0,Risiko Sedang,10.785619174434089,Sedang
784,36,0.0,Non-Travel,1229,Sales,8,4,Technical Degree,1,1,Male,84,3,2,Sales Executive,4,Divorced,5079,25952,4,Y,0,13,3,4,80,2,12,3,3,7,7,0,7,Sedang (5000-10000),Baru Dipromosikan,30-39,6-10 km,2539.5,3.0,0.0,0.2416666666666667,2.1972245773362196,3.0,0.3828022875816993,0,Risiko Sedang,10.785619174434089,Sedang
786,32,1.0,Travel_Rarely,1033,Research & Development,9,3,Medical,1,1,Female,41,3,1,Laboratory Technician,1,Single,4200,10224,7,Y,0,22,4,1,80,0,10,2,4,5,4,0,4,Rendah (< 5000),Baru Dipromosikan,30-39,6-10 km,4200.0,1.75,0.0,0.125,2.302585092994046,4.0,0.2011846405228758,0,Risiko Sedang,10.785619174434089,Sedang
787,39,0.0,Travel_Rarely,1329,Sales,4,4,Life Sciences,1,4,Female,47,2,2,Sales Executive,3,Married,5902,14590,4,Y,0,14,3,3,80,1,17,1,4,15,11,5,9,Sedang (5000-10000),3-5 Tahun,30-39,0-5 km,2951.0,3.5,0.3333333333333333,0.35000000000000003,1.6094379124341003,4.0,0.5177696078431373,0,Risiko Sedang,10.785619174434089,Sedang
788,33,1.0,Travel_Frequently,1076,Research & Development,3,3,Life Sciences,1,1,Male,70,3,1,Research Scientist,1,Single,3348,3164,1,Y,1,11,3,1,80,0,10,3,3,10,8,9,7,Rendah (< 5000),> 5 Tahun,30-39,0-5 km,3348.0,1.5,0.9,0.16666666666666666,1.3862943611198906,2.0,0.4987745098039216,1,Risiko Sangat Tinggi,31.921824104234524,Sangat Tinggi
789,46,0.0,Travel_Rarely,1485,Research & Development,18,3,Medical,1,3,Female,87,3,2,Manufacturing Director,3,Divorced,4810,26314,2,Y,0,14,3,3,80,1,19,5,2,10,7,0,8,Rendah (< 5000),Baru Dipromosikan,40-49,11-20 km,2405.0,2.75,0.0,0.325,2.9444389791664403,2.0,0.47181372549019607,0,Risiko Sedang,10.785619174434089,Sedang
790,46,0.0,Travel_Rarely,1125,Sales,10,3,Marketing,1,3,Female,94,2,3,Sales Executive,4,Married,9071,11563,2,Y,1,19,3,3,80,1,15,3,3,3,2,1,2,Sedang (5000-10000),1-2 Tahun,40-49,6-10 km,3023.6666666666665,3.25,0.3333333333333333,0.31666666666666665,2.3978952727983707,2.0,0.27038398692810456,1,Risiko Sangat Tinggi,31.921824104234524,Sangat Tinggi
791,41,0.0,Travel_Rarely,263,Research & Development,6,3,Medical,1,4,Male,59,3,1,Laboratory Technician,1,Single,4721,3119,2,Y,1,13,3,3,80,0,20,3,3,18,13,2,17,Rendah (< 5000),1-2 Tahun,40-49,6-10 km,4721.0,2.75,0.1111111111111111,0.31666666666666665,1.9459101490553132,2.0,0.7375,1,Risiko Sangat Tinggi,31.921824104234524,Sangat Tinggi
793,39,0.0,Travel_Rarely,141,Human Resources,3,3,Human Resources,1,3,Female,44,4,2,Human Resources,2,Married,6389,18767,9,Y,0,15,3,3,80,1,12,3,1,8,3,3,6,Sedang (5000-10000),3-5 Tahun,30-39,0-5 km,3194.5,2.25,0.375,0.25,1.3862943611198906,1.0,0.17990196078431372,0,Risiko Sedang,10.785619174434089,Sedang
795,34,1.0,Non-Travel,1362,Sales,19,3,Marketing,1,1,Male,67,4,2,Sales Executive,4,Single,5304,4652,8,Y,1,13,3,2,80,0,9,3,2,5,2,0,4,Sedang (5000-10000),Baru Dipromosikan,30-39,11-20 km,2652.0,2.25,0.0,0.19999999999999998,2.995732273553991,1.3333333333333333,0.14562908496732024,1,Risiko Sangat Tinggi,31.921824104234524,Sangat Tinggi
796,34,0.0,Travel_Rarely,419,Research & Development,7,4,Life Sciences,1,1,Female,53,3,3,Research Director,2,Single,11994,21293,0,Y,0,11,3,3,80,0,13,4,3,12,6,2,11,Tinggi (10000-15000),1-2 Tahun,30-39,6-10 km,3998.0,2.25,0.16666666666666666,0.375,2.0794415416798357,3.0,0.5700980392156862,0,Risiko Sedang,10.785619174434089,Sedang
798,29,0.0,Travel_Rarely,144,Sales,10,1,Marketing,1,4,Female,39,2,2,Sales Executive,2,Divorced,8268,11866,1,Y,1,14,3,1,80,2,7,2,3,7,7,1,7,Sedang (5000-10000),1-2 Tahun,< 30,6-10 km,4134.0,2.5,0.14285714285714285,0.20000000000000004,2.3978952727983707,2.0,0.4661356209150327,1,Risiko Sangat Tinggi,31.921824104234524,Sangat Tinggi
799,37,0.0,Travel_Rarely,290,Research & Development,21,3,Life Sciences,1,2,Male,65,4,1,Research Scientist,1,Married,3564,22977,1,Y,1,12,3,1,80,1,8,3,2,8,7,1,7,Rendah (< 5000),1-2 Tahun,30-39,21-30 km,3564.0,1.5,0.125,0.13333333333333333,3.091042453358316,1.3333333333333333,0.47238562091503267,1,Risiko Sangat Tinggi,31.921824104234524,Sangat Tinggi
800,35,0.0,Travel_Rarely,1229,Research & Development,8,1,Life Sciences,1,4,Male,36,4,1,Laboratory Technician,4,Married,2269,4892,1,Y,0,19,3,4,80,0,1,2,3,1,0,0,1,Rendah (< 5000),Baru Dipromosikan,30-39,6-10 km,2269.0,3.75,0.0,0.016666666666666666,2.1972245773362196,3.0,0.2431781045751634,0,Risiko Sedang,10.785619174434089,Sedang
801,46,0.0,Travel_Rarely,644,Research & Development,1,4,Medical,1,4,Male,97,3,3,Healthcare Representative,1,Divorced,9396,12368,7,Y,0,16,3,3,80,1,17,3,3,4,2,0,3,Sedang (5000-10000),Baru Dipromosikan,40-49,0-5 km,3132.0,2.75,0.0,0.34166666666666673,0.6931471805599453,3.0,0.15245098039215685,0,Risiko Sedang,10.785619174434089,Sedang
802,47,1.0,Travel_Frequently,719,Sales,27,2,Life Sciences,1,2,Female,77,4,2,Sales Executive,3,Single,6397,10339,4,Y,1,12,3,4,80,0,8,2,3,5,4,1,3,Sedang (5000-10000),1-2 Tahun,40-49,21-30 km,3198.5,3.0,0.2,0.19166666666666665,3.332204510175204,2.0,0.26981209150326796,1,Risiko Sangat Tinggi,31.921824104234524,Sangat Tinggi
803,30,0.0,Travel_Frequently,1012,Research & Development,5,4,Life Sciences,1,2,Male,75,2,1,Research Scientist,4,Divorced,3761,2373,9,Y,0,12,3,2,80,1,10,3,2,5,4,0,3,Rendah (< 5000),Baru Dipromosikan,30-39,0-5 km,3761.0,2.5,0.0,0.125,1.791759469228055,2.0,0.13092320261437906,0,Risiko Sedang,10.785619174434089,Sedang
