EmployeeId,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,SalaryCategory,PromotionCategory,AgeGroup,DistanceCategory,OverTime_Numeric,Gender_Numeric,Cluster,PC1,PC2,Cluster_Label,Cluster_Short,Satisfaction_Index,Turnover_Risk_Score,PC3,PC4,PC5,Income_Level_Ratio,Income_Experience_Ratio,Salary_Hike_Effectiveness,Stock_Income_Ratio,Overtime_Balance_Impact,Satisfaction_Overtime_Ratio,Promotion_Rate,Career_Stagnation,Role_Stability,Manager_Change_Rate,Job_Stability,Loyalty_Index,Distance_Strain,Job_Intensity,Commute_Burden,Age_squared,Distance_Strain_squared,Career_Stagnation_squared,Turnover_Risk_Score_squared
879,33,0.0,Travel_Rarely,1075,Human Resources,3,2,Human Resources,1,4,Male,57,3,1,Human Resources,2,Divorced,2277,22650,3,Y,Yes,11,3,3,80,1,7,4,4,4,3,0,3,Rendah (< 5000),Baru Dipromosikan,30-39,0-5 km,1,1,0,-1.047013810940081,-1.7701754213875118,Risiko Rendah (Cluster 0),R2: C0,3.0,2,2.3107230900189166,-0.7093964555248663,1.0560305365164562,2070.0,284.625,3.5483870967741935,0.43898156277436345,1,2.954545454545454,1.0,0.0,0.7317073170731708,0.7317073170731708,1.0,2.0,0.7317073170731708,6,4.5,1089,0.5353955978584177,0.0,0.20085700475907203
880,25,0.0,Travel_Rarely,949,Research & Development,1,3,Technical Degree,1,1,Male,81,3,1,Laboratory Technician,4,Married,3229,4910,4,Y,No,11,3,2,80,1,7,2,2,3,2,0,2,Rendah (< 5000),Baru Dipromosikan,< 30,0-5 km,0,1,0,-1.2557816916111288,-2.181980110733063,Risiko Rendah (Cluster 0),R2: C0,3.0,0,-0.25225405770173775,0.0491002099303918,0.4825320655403944,2935.454545454545,403.625,3.5483870967741935,0.30959752321981426,0,22.5,1.0,0.0,0.6451612903225806,0.6451612903225806,0.6,2.4,0.47619047619047616,3,1.0,625,0.22675736961451246,0.0,1.1607497165532878
881,34,0.0,Travel_Rarely,1442,Research & Development,9,3,Medical,1,4,Female,46,2,3,Healthcare Representative,2,Single,8621,17654,1,Y,No,14,3,2,80,0,9,3,4,8,7,7,7,Sedang (5000-10000),> 5 Tahun,30-39,6-10 km,0,0,0,-1.5299116307919134,1.4056837473327803,Risiko Rendah (Cluster 0),R2: C0,3.0,0,-1.1980311073679495,3.054586687633715,-0.2572690357984065,2780.967741935484,862.1,4.516129032258064,0.0,0,30.0,0.375,0.7777777777777778,0.8641975308641976,0.8641975308641976,4.0,8.0,2.1951219512195124,2,9.0,1156,4.818560380725759,0.6049382716049383,0.07566226746278303
883,33,0.0,Travel_Frequently,515,Research & Development,1,2,Life Sciences,1,1,Female,98,3,3,Research Director,4,Single,13458,15146,1,Y,Yes,12,3,3,80,0,15,1,3,15,14,8,12,Tinggi (10000-15000),> 5 Tahun,30-39,0-5 km,1,0,0,-1.080720854595156,4.603522682508548,Risiko Rendah (Cluster 0),R2: C0,3.5,2,2.97165611905676,0.09504486821746541,0.6502798245551067,4341.290322580645,841.125,3.8709677419354835,0.0,2,2.5,0.3333333333333333,0.5,0.9271523178807948,0.794701986754967,7.5,30.0,0.3225806451612903,6,1.5,1089,0.1040582726326743,0.25,2.746504292403746
884,45,0.0,Travel_Rarely,1448,Research & Development,29,3,Technical Degree,1,2,Male,55,3,3,Manufacturing Director,4,Married,9380,14720,4,Y,Yes,18,3,4,80,2,10,4,4,3,1,1,2,Sedang (5000-10000),1-2 Tahun,40-49,21-30 km,1,1,0,2.4753132661680937,-0.7088805506234592,Risiko Rendah (Cluster 0),R2: C0,4.0,2,2.3654901857514945,-0.9834562991686493,-0.590035046186196,3025.806451612903,852.7272727272727,5.806451612903226,0.21319688732544506,1,3.1818181818181817,1.5,0.25,0.3225806451612903,0.6451612903225806,0.6,2.4,7.073170731707318,6,43.5,2025,50.02974419988104,0.0625,2.1237730517549083
885,40,0.0,Travel_Frequently,902,Research & Development,26,2,Medical,1,3,Female,92,2,2,Research Scientist,4,Married,4422,21203,3,Y,Yes,13,3,4,80,1,16,3,1,1,1,0,0,Rendah (< 5000),Baru Dipromosikan,40-49,21-30 km,1,0,0,22.250590223110848,-0.014576304290232267,Risiko Rendah (Cluster 0),R2: C0,2.5,2,-2.395190315030183,-0.4067008982011153,-0.7668402657951457,2105.714285714286,260.11764705882354,4.193548387096774,0.22609088853719195,4,2.727272727272727,2.0,0.0,0.9090909090909091,0.0,0.25,1.0,23.636363636363633,4,39.0,1600,558.6776859504131,0.0,8.200413223140494
887,22,0.0,Travel_Rarely,253,Research & Development,11,3,Medical,1,1,Female,43,3,1,Research Scientist,2,Married,2244,24440,1,Y,No,13,3,4,80,1,2,1,3,2,1,1,2,Rendah (< 5000),1-2 Tahun,< 30,11-20 km,0,0,0,-0.43157677274408324,-2.1961140956158323,Risiko Rendah (Cluster 0),R2: C0,2.5,0,-0.30334915062606027,1.0663659270674253,1.3094732909984215,2039.9999999999998,748.0,4.193548387096774,0.44543429844098,0,25.0,0.5,0.3333333333333333,0.47619047619047616,0.9523809523809523,1.0,2.0,3.5483870967741935,3,11.0,484,12.59105098855359,0.1111111111111111,0.052209793039657774
888,38,1.0,Travel_Rarely,1180,Research & Development,29,1,Medical,1,2,Male,70,3,2,Healthcare Representative,1,Married,6673,11354,7,Y,Yes,19,3,2,80,0,17,2,3,1,0,0,0,Sedang (5000-10000),Baru Dipromosikan,30-39,21-30 km,1,1,0,4.545779096559675,-1.4656758724591707,Risiko Rendah (Cluster 0),R2: C0,2.0,2,2.575764189459281,-1.4525974148161283,-1.5842013431873563,3177.6190476190477,370.72222222222223,6.129032258064516,0.0,2,1.8181818181818181,2.0,0.0,0.0,0.0,0.125,0.125,9.35483870967742,6,43.5,1444,87.5130072840791,0.0,3.746097814776275
890,43,0.0,Travel_Rarely,782,Research & Development,6,4,Other,1,2,Male,50,2,4,Research Director,4,Divorced,16627,2671,4,Y,Yes,14,3,3,80,1,21,3,2,1,0,0,0,Sangat Tinggi (>15000),Baru Dipromosikan,40-49,6-10 km,1,1,0,-0.42518347555247193,-1.2120453319476128,Risiko Rendah (Cluster 0),R2: C0,3.0,2,0.7785935635265603,-2.523970886754904,-2.476818335562526,4055.365853658537,755.7727272727273,4.516129032258064,0.06013952369497234,3,2.5,4.0,0.0,0.0,0.0,0.2,0.8,2.857142857142857,4,9.0,1849,8.16326530612245,0.0,0.8294005102040815
892,48,0.0,Travel_Rarely,530,Sales,29,1,Medical,1,1,Female,91,3,3,Manager,3,Married,12504,23978,3,Y,No,21,4,2,80,1,15,3,1,0,0,0,0,Tinggi (10000-15000),Baru Dipromosikan,40-49,21-30 km,0,0,1,26.15980777430243,0.0905939768577888,Risiko Sangat Rendah (Cluster 1),R1: C1,2.0,0,-6.762051753985003,-1.7536941703738385,-2.813458264919344,4033.548387096774,781.5,5.121951219512195,0.07996801279488205,0,17.5,3.0,0.0,0.0,0.0,0.0,0.0,26.36363636363636,3,29.0,2304,695.0413223140494,0.0,3.10240185950413
893,18,0.0,Non-Travel,287,Research & Development,5,2,Life Sciences,1,2,Male,73,3,1,Research Scientist,4,Single,1051,13493,1,Y,No,15,3,4,80,0,0,2,3,0,0,0,0,Rendah (< 5000),Baru Dipromosikan,< 30,0-5 km,0,1,0,-0.9383752236323938,-3.317785521575511,Risiko Rendah (Cluster 0),R2: C0,3.5,0,-0.14211963102406405,-0.058617853761956384,1.7258778290327332,955.4545454545454,1051.0,4.838709677419355,0.0,0,32.5,1.0,0.0,0.0,0.0,0.0,0.0,1.6129032258064515,3,5.0,324,2.601456815816857,0.0,2.1424460197710715
895,35,0.0,Travel_Rarely,1296,Research & Development,5,4,Technical Degree,1,3,Male,62,3,3,Manufacturing Director,2,Single,8095,18264,0,Y,No,13,3,4,80,0,17,5,3,16,6,0,13,Sedang (5000-10000),Baru Dipromosikan,30-39,0-5 km,0,1,0,-1.669836526682262,3.19752284620467,Risiko Rendah (Cluster 0),R2: C0,2.5,0,-1.3874203244045158,-2.5906555683285846,1.9562084785849991,2611.290322580645,449.72222222222223,4.193548387096774,0.0,0,30.0,3.0,0.0,0.37267080745341613,0.8074534161490683,16.0,32.0,1.6129032258064515,3,5.0,1225,2.601456815816857,0.0,1.7921436004162328
896,28,0.0,Travel_Frequently,193,Research & Development,2,3,Life Sciences,1,4,Male,52,2,1,Laboratory Technician,4,Married,3867,14222,1,Y,Yes,12,3,2,80,1,2,2,3,2,2,2,2,Rendah (< 5000),1-2 Tahun,< 30,0-5 km,1,1,0,-0.7705692022541751,-0.8999813732738116,Risiko Rendah (Cluster 0),R2: C0,3.5,2,2.163836928257226,2.304558549824575,0.9995427542639734,3515.454545454545,1289.0,3.8709677419354835,0.25853154084798347,2,2.954545454545454,0.3333333333333333,0.6666666666666666,0.9523809523809523,0.9523809523809523,1.0,4.0,0.6451612903225806,4,3.0,784,0.4162330905306972,0.4444444444444444,3.142995216209965
899,48,0.0,Travel_Rarely,1236,Research & Development,1,4,Life Sciences,1,4,Female,40,2,4,Manager,1,Married,15402,17997,7,Y,No,11,3,1,80,1,21,3,1,3,2,0,2,Sangat Tinggi (>15000),Baru Dipromosikan,40-49,0-5 km,0,0,0,-1.434900505554944,-1.1059136101181826,Risiko Rendah (Cluster 0),R2: C0,1.0,0,-1.4494133257009472,-1.5440135970921611,-3.5276093025676367,3756.585365853659,700.0909090909091,3.5483870967741935,0.06492241771083555,0,17.5,4.0,0.0,0.6451612903225806,0.6451612903225806,0.375,0.375,0.9090909090909091,2,1.0,2304,0.8264462809917354,0.0,0.6147985537190083
901,40,0.0,Travel_Rarely,989,Research & Development,4,1,Medical,1,4,Female,46,3,5,Manager,3,Married,19033,6499,1,Y,No,14,3,2,80,1,21,2,3,20,8,9,9,Sangat Tinggi (>15000),> 5 Tahun,40-49,0-5 km,0,0,0,-1.9583318980594389,4.803919918877199,Risiko Rendah (Cluster 0),R2: C0,3.0,0,-1.0202327727588414,-0.37822759678196183,-0.04636370755534082,3731.9607843137255,865.1363636363636,4.516129032258064,0.052537564358516343,0,30.0,0.5,0.42857142857142855,0.3980099502487562,0.4477611940298507,10.0,30.0,1.2903225806451613,3,4.0,1600,1.6649323621227887,0.18367346938775508,0.2640160122321562
905,25,0.0,Travel_Rarely,141,Sales,3,1,Other,1,3,Male,98,3,2,Sales Executive,1,Married,4194,14363,1,Y,Yes,18,3,4,80,0,5,3,3,5,3,0,3,Rendah (< 5000),Baru Dipromosikan,< 30,0-5 km,1,1,0,-0.7518383064725336,-1.5490276309172195,Risiko Rendah (Cluster 0),R2: C0,2.0,2,2.37253180130846,-1.310309530999314,0.9940782173390272,1997.142857142857,699.0,5.806451612903226,0.0,2,2.5,2.0,0.0,0.5882352941176471,0.5882352941176471,2.5,2.5,0.9677419354838709,6,4.5,625,0.9365244536940686,0.0,0.5209579864724244
906,29,1.0,Travel_Rarely,806,Research & Development,7,3,Technical Degree,1,2,Female,39,3,1,Laboratory Technician,3,Divorced,3339,17285,3,Y,Yes,13,3,1,80,2,10,2,3,7,7,7,7,Rendah (< 5000),> 5 Tahun,< 30,6-10 km,1,0,0,0.6828106626482628,1.46443489716617,Risiko Rendah (Cluster 0),R2: C0,3.0,2,5.286706645065645,4.375502066083795,0.4971305848749368,3035.454545454545,303.54545454545456,4.193548387096774,0.5988023952095808,2,2.0454545454545454,0.125,0.875,0.9859154929577465,0.9859154929577465,1.75,5.25,2.258064516129032,6,10.5,841,5.09885535900104,0.765625,8.127097424557752
907,55,0.0,Travel_Frequently,1091,Research & Development,2,1,Life Sciences,1,4,Male,65,3,3,Manufacturing Director,2,Married,10976,15813,3,Y,No,18,3,2,80,1,23,4,3,3,2,1,2,Tinggi (10000-15000),1-2 Tahun,50+,0-5 km,0,1,0,-1.5736334465630901,-0.576550912916743,Risiko Rendah (Cluster 0),R2: C0,2.5,0,-0.5593427906325616,-0.6892930477266765,-2.254982945123024,3540.6451612903224,457.3333333333333,5.806451612903226,0.0910995718320124,0,27.5,1.5,0.25,0.6451612903225806,0.6451612903225806,0.75,1.5,0.6451612903225806,3,2.0,3025,0.4162330905306972,0.0625,0.6568841050988554
909,31,0.0,Travel_Rarely,1274,Research & Development,9,1,Life Sciences,1,3,Male,33,3,3,Manufacturing Director,2,Divorced,10648,14394,1,Y,No,25,4,4,80,1,13,6,4,13,8,0,8,Tinggi (10000-15000),Baru Dipromosikan,30-39,6-10 km,0,1,0,-1.2639982225642774,0.8126963294887166,Risiko Rendah (Cluster 0),R2: C0,3.0,0,-1.135571347762427,-1.6279271846869896,0.7533916679146636,3434.838709677419,760.5714285714286,6.097560975609756,0.093905531035778,0,32.5,3.0,0.0,0.6106870229007634,0.6106870229007634,6.5,13.0,2.1951219512195124,3,9.0,961,4.818560380725759,0.0,1.9753959696609162
912,36,0.0,Travel_Rarely,216,Research & Development,6,2,Medical,1,2,Male,84,3,2,Manufacturing Director,2,Divorced,4941,2819,6,Y,No,20,4,4,80,2,7,0,3,3,2,0,1,Rendah (< 5000),Baru Dipromosikan,30-39,6-10 km,0,1,0,-0.8816588831129464,-2.2484360320127292,Risiko Rendah (Cluster 0),R2: C0,2.5,0,-0.022638693048047775,-0.45499611869531176,-0.49806537373871246,2352.8571428571427,617.625,4.878048780487806,0.40469445568595713,0,27.5,2.0,0.0,0.6451612903225806,0.3225806451612903,0.42857142857142855,0.8571428571428571,1.9354838709677418,3,6.0,1296,3.7460978147762742,0.0,1.3958279136316336
914,38,0.0,Travel_Rarely,1009,Sales,2,2,Life Sciences,1,2,Female,31,3,2,Sales Executive,1,Divorced,6893,19461,3,Y,No,15,3,4,80,1,11,3,3,7,7,1,7,Sedang (5000-10000),1-2 Tahun,30-39,0-5 km,0,0,0,-1.5312585873738374,-0.5681485815489864,Risiko Rendah (Cluster 0),R2: C0,2.0,0,-0.44025949543597837,0.048717355562341,-0.5606134685373301,3282.3809523809523,574.4166666666666,4.838709677419355,0.1450536698578474,0,25.0,1.0,0.125,0.9859154929577465,0.9859154929577465,1.75,1.75,0.6451612903225806,3,2.0,1444,0.4162330905306972,0.015625,0.8751300728407909
915,56,0.0,Travel_Rarely,713,Research & Development,8,3,Life Sciences,1,3,Female,67,3,1,Research Scientist,1,Divorced,4257,13939,4,Y,Yes,18,3,3,80,1,19,3,3,2,2,2,2,Rendah (< 5000),1-2 Tahun,50+,6-10 km,1,0,0,0.4648191267522952,0.1448071592327962,Risiko Rendah (Cluster 0),R2: C0,2.0,2,4.362323830559537,1.681231360084464,-1.8888651022767378,3869.9999999999995,212.85,5.806451612903226,0.23485204321277597,2,2.2727272727272725,0.3333333333333333,0.6666666666666666,0.9523809523809523,0.9523809523809523,0.4,0.4,2.5806451612903225,6,12.0,3136,6.659729448491155,0.4444444444444444,5.482143889466988
916,59,0.0,Travel_Frequently,1225,Sales,1,1,Life Sciences,1,1,Female,57,2,2,Sales Executive,3,Single,5473,24668,7,Y,No,11,3,4,80,0,20,2,2,4,3,1,3,Sedang (5000-10000),1-2 Tahun,50+,0-5 km,0,0,0,-1.6299408309504222,-0.8071381745763822,Risiko Rendah (Cluster 0),R2: C0,2.5,0,-1.1826259815788163,-0.08079172019480257,-2.7839953258205306,2606.190476190476,260.6190476190476,3.5483870967741935,0.0,0,25.0,1.0,0.2,0.7317073170731708,0.7317073170731708,0.5,1.5,0.47619047619047616,2,1.0,3481,0.22675736961451246,0.04000000000000001,0.6438151927437642
918,27,0.0,Travel_Rarely,1220,Research & Development,5,3,Life Sciences,1,3,Female,85,3,1,Research Scientist,2,Single,2478,20938,1,Y,Yes,12,3,2,80,0,4,2,2,4,3,1,2,Rendah (< 5000),1-2 Tahun,< 30,0-5 km,1,0,0,0.04596487789474657,-1.207826849638368,Risiko Rendah (Cluster 0),R2: C0,2.0,2,3.2036221906382556,-0.1642721737201891,1.0334397516012293,2252.7272727272725,495.6,3.8709677419354835,0.0,3,2.0454545454545454,0.5,0.2,0.7317073170731708,0.48780487804878053,2.0,4.0,2.380952380952381,6,7.5,729,5.668934240362812,0.04000000000000001,2.289457199546485
919,35,0.0,Travel_Rarely,882,Sales,3,4,Life Sciences,1,4,Male,92,3,3,Sales Executive,4,Divorced,7823,6812,6,Y,No,13,3,2,80,1,12,2,3,10,9,0,8,Sedang (5000-10000),Baru Dipromosikan,30-39,0-5 km,0,1,0,-1.4041718554354485,-0.29898074598559066,Risiko Rendah (Cluster 0),R2: C0,3.5,0,-0.24577256895183203,-1.0187740520027124,-0.7547792351586757,2523.548387096774,601.7692307692307,4.193548387096774,0.1278118609406953,0,32.5,3.0,0.0,0.8910891089108911,0.7920792079207921,1.4285714285714286,5.714285714285714,0.9677419354838709,3,3.0,1225,0.9365244536940686,0.0,2.3354741155046828
922,34,0.0,Travel_Rarely,546,Research & Development,10,3,Life Sciences,1,2,Male,83,3,1,Laboratory Technician,2,Divorced,2008,6896,1,Y,No,14,3,2,80,2,1,3,3,1,0,1,0,Rendah (< 5000),1-2 Tahun,30-39,6-10 km,0,1,0,-0.46515488109541225,-2.6430131915194544,Risiko Rendah (Cluster 0),R2: C0,2.5,0,-0.303856382682785,1.36633764752547,1.346153080439551,1825.4545454545453,1004.0,4.516129032258064,0.9955201592832255,0,22.5,0.5,0.5,0.0,0.0,0.5,1.0,3.225806451612903,3,10.0,1156,10.405827263267428,0.25,0.03903811134235169
924,42,0.0,Travel_Rarely,916,Research & Development,17,2,Life Sciences,1,4,Female,82,4,2,Research Scientist,1,Single,6545,23016,3,Y,Yes,13,3,3,80,0,10,1,3,3,2,0,2,Sedang (5000-10000),Baru Dipromosikan,40-49,11-20 km,1,0,0,1.579212737283076,-1.0530587010067078,Risiko Rendah (Cluster 0),R2: C0,2.0,2,4.365514062790942,-2.0772319991233905,-0.8314775309671433,3116.6666666666665,595.0,4.193548387096774,0.0,2,2.5,2.0,0.0,0.6451612903225806,0.6451612903225806,0.75,0.75,5.483870967741935,8,25.5,1764,30.072840790842868,0.0,1.3768372788761705
926,34,0.0,Travel_Rarely,1031,Research & Development,6,4,Life Sciences,1,3,Female,45,2,2,Research Scientist,2,Divorced,4505,15000,6,Y,No,15,3,3,80,1,12,3,3,1,0,0,0,Rendah (< 5000),Baru Dipromosikan,30-39,6-10 km,0,0,0,-1.1307513248952161,-2.6194635663121684,Risiko Rendah (Cluster 0),R2: C0,2.5,0,-1.2706823770712066,-0.39500444361545073,-0.6875154762317646,2145.238095238095,346.53846153846155,4.838709677419355,0.22192632046160674,0,27.5,2.0,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857,1.9354838709677418,2,6.0,1156,3.7460978147762742,0.0,1.3958279136316336
927,41,0.0,Travel_Rarely,645,Sales,1,3,Marketing,1,2,Male,49,4,3,Sales Executive,1,Married,8392,19566,1,Y,No,16,3,3,80,1,10,2,3,10,7,0,7,Sedang (5000-10000),Baru Dipromosikan,40-49,0-5 km,0,1,0,-1.3969848713750734,-0.020549691062212494,Risiko Rendah (Cluster 0),R2: C0,2.0,0,0.37385326668875374,-1.682559629597936,-0.4390447293914664,2707.0967741935483,762.9090909090909,5.161290322580645,0.11914690813773382,0,22.5,3.0,0.0,0.6930693069306931,0.6930693069306931,5.0,5.0,0.3225806451612903,4,1.0,1681,0.1040582726326743,0.0,1.1940849375650364
928,26,1.0,Travel_Frequently,426,Human Resources,17,4,Life Sciences,1,2,Female,58,3,1,Human Resources,3,Divorced,2741,22808,0,Y,Yes,11,3,2,80,1,8,2,2,7,7,1,0,Rendah (< 5000),1-2 Tahun,< 30,11-20 km,1,0,0,3.0966909308927324,0.7762682595757047,Risiko Rendah (Cluster 0),R2: C0,2.5,2,2.6353776631144514,-0.7172153735163203,2.4705833341537797,2491.8181818181815,304.55555555555554,3.5483870967741935,0.36469730123997085,3,2.0454545454545454,0.5,0.125,0.9859154929577465,0.0,7.0,21.0,8.095238095238095,6,25.5,676,65.5328798185941,0.015625,3.7423823696145115
931,31,1.0,Travel_Frequently,874,Research & Development,15,3,Medical,1,3,Male,72,3,1,Laboratory Technician,3,Married,2610,6233,1,Y,No,12,3,3,80,1,2,5,2,2,2,2,2,Rendah (< 5000),1-2 Tahun,30-39,11-20 km,0,1,0,1.2896138272872455,-1.21578613153314,Risiko Rendah (Cluster 0),R2: C0,2.5,0,-0.7219771203335913,2.530121799727328,1.0765437789511245,2372.7272727272725,870.0,3.8709677419354835,0.38299502106472616,0,27.5,0.3333333333333333,0.6666666666666666,0.9523809523809523,0.9523809523809523,1.0,3.0,7.142857142857142,3,15.0,961,51.0204081632653,0.4444444444444444,0.4524163832199544
932,19,1.0,Travel_Rarely,489,Human Resources,2,2,Technical Degree,1,1,Male,52,2,1,Human Resources,4,Single,2564,18437,1,Y,No,12,3,3,80,0,1,3,4,1,0,0,0,Rendah (< 5000),Baru Dipromosikan,< 30,0-5 km,0,1,0,-1.5131459131523362,-2.999206546075027,Risiko Rendah (Cluster 0),R2: C0,4.0,0,-1.1782931968347636,0.021614488091218853,1.4351108374402741,2330.9090909090905,1282.0,3.8709677419354835,0.0,0,30.0,1.0,0.0,0.0,0.0,0.5,2.0,0.48780487804878053,2,2.0,361,0.23795359904818564,0.0,2.1060380725758474
933,32,0.0,Travel_Rarely,638,Research & Development,8,2,Medical,1,3,Female,91,4,2,Research Scientist,3,Married,5175,22162,5,Y,No,12,3,3,80,1,9,3,2,5,3,1,3,Sedang (5000-10000),1-2 Tahun,30-39,6-10 km,0,0,0,-0.3553053557679613,-1.4025107612829886,Risiko Rendah (Cluster 0),R2: C0,2.5,0,0.2507156267977586,-0.24907411506306507,-0.0421952880680012,2464.285714285714,517.5,3.8709677419354835,0.19319938176197834,0,27.5,1.0,0.16666666666666666,0.5882352941176471,0.5882352941176471,0.8333333333333334,2.5,3.8095238095238093,4,8.0,1024,14.512471655328797,0.027777777777777776,0.4365433673469389
934,50,0.0,Non-Travel,145,Sales,1,3,Life Sciences,1,4,Female,95,3,2,Sales Executive,3,Married,6347,24920,0,Y,No,12,3,1,80,1,19,3,3,18,7,0,13,Sedang (5000-10000),Baru Dipromosikan,50+,0-5 km,0,0,0,-2.0148612721966153,4.996504942371606,Risiko Rendah (Cluster 0),R2: C0,3.0,0,-1.3370544731019285,-3.0672766425402176,2.532487452677756,3022.3809523809523,317.35,3.8709677419354835,0.1575299306868305,0,27.5,2.0,0.0,0.38674033149171266,0.718232044198895,18.0,54.0,0.3225806451612903,3,1.0,2500,0.1040582726326743,0.0,1.802955905306972
935,36,0.0,Non-Travel,217,Research & Development,18,4,Life Sciences,1,1,Male,78,3,2,Manufacturing Director,4,Single,7779,23238,2,Y,No,20,4,1,80,0,18,0,3,11,9,0,9,Sedang (5000-10000),Baru Dipromosikan,30-39,11-20 km,0,1,0,0.4699982633194333,0.9451787115670958,Risiko Rendah (Cluster 0),R2: C0,3.5,0,-1.0651888765485809,-1.3475593684868727,-0.48464317092183856,3704.285714285714,409.42105263157896,4.878048780487806,0.0,0,22.5,2.0,0.0,0.8108108108108109,0.8108108108108109,3.6666666666666665,14.666666666666666,5.806451612903226,3,18.0,1296,33.714880332986475,0.0,0.2963221904266389
936,44,0.0,Travel_Rarely,1099,Sales,5,3,Marketing,1,2,Male,88,3,5,Manager,2,Married,18213,8751,7,Y,No,11,3,3,80,1,26,5,3,22,9,3,10,Sangat Tinggi (>15000),3-5 Tahun,40-49,0-5 km,0,1,0,-1.6714923907185755,2.0937823038728514,Risiko Rendah (Cluster 0),R2: C0,2.5,0,-1.062173562011767,-1.1149570688477617,-2.552029674842047,3571.1764705882356,674.5555555555555,3.5483870967741935,0.05490282200505106,0,25.0,1.25,0.13043478260869565,0.4072398190045249,0.4524886877828054,2.75,5.5,1.6129032258064515,3,5.0,1936,2.601456815816857,0.017013232514177693,0.6853192513705596
937,25,0.0,Travel_Rarely,810,Sales,8,3,Life Sciences,1,4,Male,57,4,2,Sales Executive,2,Married,4851,15678,0,Y,No,22,4,3,80,1,4,4,3,3,2,1,2,Rendah (< 5000),1-2 Tahun,< 30,6-10 km,0,1,0,-0.7911839110829216,-1.4494712314823148,Risiko Rendah (Cluster 0),R2: C0,2.5,0,0.17998392228792393,-0.08942668493364309,1.5923235735999248,2310.0,970.2,5.365853658536586,0.20610057708161583,0,30.0,1.0,0.25,0.6451612903225806,0.6451612903225806,3.0,6.0,2.5806451612903225,4,8.0,625,6.659729448491155,0.0625,0.5504682622268471
938,33,0.0,Travel_Rarely,461,Research & Development,13,1,Life Sciences,1,2,Female,53,3,1,Research Scientist,4,Single,3452,17241,3,Y,No,18,3,1,80,0,5,4,3,3,2,0,2,Rendah (< 5000),Baru Dipromosikan,30-39,11-20 km,0,0,0,-0.21212410980415586,-1.909165176352743,Risiko Rendah (Cluster 0),R2: C0,3.5,0,-0.8739601184765853,-0.20776548161314062,0.31220816307862326,3138.181818181818,575.3333333333334,5.806451612903226,0.0,0,25.0,1.0,0.0,0.6451612903225806,0.6451612903225806,0.75,3.0,4.193548387096774,3,13.0,1089,17.585848074921955,0.0,0.6899713839750261
939,27,0.0,Travel_Rarely,1103,Research & Development,14,3,Life Sciences,1,1,Male,42,3,1,Research Scientist,1,Married,2235,14377,1,Y,Yes,14,3,4,80,2,9,3,2,9,7,6,8,Rendah (< 5000),> 5 Tahun,< 30,11-20 km,1,1,0,2.8207700557736044,1.1864275213937114,Risiko Rendah (Cluster 0),R2: C0,1.5,2,4.583546762746495,2.8910966083187155,1.6483822688598502,2031.8181818181818,223.5,4.516129032258064,0.8944543828264758,3,1.8181818181818181,0.14285714285714285,0.6,0.7692307692307693,0.8791208791208791,4.5,4.5,6.666666666666666,6,21.0,729,44.444444444444436,0.36,8.217777777777775
940,29,0.0,Travel_Rarely,718,Research & Development,8,1,Medical,1,2,Male,79,2,2,Manufacturing Director,4,Married,5056,17689,1,Y,Yes,15,3,3,80,1,10,2,2,10,7,1,2,Sedang (5000-10000),1-2 Tahun,< 30,6-10 km,1,1,0,-0.027347852062158062,0.5534755960744426,Risiko Rendah (Cluster 0),R2: C0,3.0,2,0.7722323028345602,-0.8767332368434362,1.6892340758466198,2407.6190476190477,459.6363636363636,4.838709677419355,0.19774569903104608,3,2.5,1.0,0.09090909090909091,0.6930693069306931,0.19801980198019803,5.0,20.0,3.8095238095238093,4,12.0,841,14.512471655328797,0.008264462809917356,1.410798909784299
